PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
James Ennis III,PHI,PHI @ CLE,11/17/2019,W,16,14,5,7,71.4,3,4,75.0,1,2,50.0,1,3,4,0,0,1,1,1,0,20.8
Brandon Knight,CLE,CLE vs. PHI,11/17/2019,L,20,4,2,7,28.6,0,3,0.0,0,0,-,1,0,1,2,1,0,2,2,-6,9.2
Jordan Clarkson,CLE,CLE vs. PHI,11/17/2019,L,23,15,4,9,44.4,1,3,33.3,6,7,85.7,1,1,2,3,1,1,0,1,-1,27.9
Kevin Porter Jr.,CLE,CLE vs. PHI,11/17/2019,L,16,2,1,6,16.7,0,3,0.0,0,0,-,1,3,4,2,1,0,0,4,-15,12.8
Furkan Korkmaz,PHI,PHI @ CLE,11/17/2019,W,18,13,5,8,62.5,1,3,33.3,2,2,100,0,4,4,0,0,1,0,4,15,20.8
Shake Milton,PHI,PHI @ CLE,11/17/2019,W,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-4,-1.0
Cedi Osman,CLE,CLE vs. PHI,11/17/2019,L,28,5,2,7,28.6,1,4,25.0,0,0,-,1,3,4,1,1,0,2,2,-19,12.3
Trey Burke,PHI,PHI @ CLE,11/17/2019,W,16,5,2,4,50.0,0,1,0.0,1,2,50.0,0,3,3,4,0,0,0,2,4,14.6
Josh Richardson,PHI,PHI @ CLE,11/17/2019,W,29,8,2,12,16.7,2,5,40.0,2,2,100,1,3,4,0,0,1,0,3,10,15.8
Darius Garland,CLE,CLE vs. PHI,11/17/2019,L,25,11,4,13,30.8,1,3,33.3,2,2,100,0,0,0,2,2,0,2,2,-14,18.0
Ben Simmons,PHI,PHI @ CLE,11/17/2019,W,26,10,5,8,62.5,0,0,-,0,0,-,0,4,4,11,1,2,3,4,14,37.3
Joel Embiid,PHI,PHI @ CLE,11/17/2019,W,23,14,6,13,46.2,0,2,0.0,2,2,100,1,3,4,2,1,1,2,3,14,25.8
Matisse Thybulle,PHI,PHI @ CLE,11/17/2019,W,16,8,3,5,60.0,1,1,100,1,2,50.0,0,1,1,0,0,0,1,2,6,8.2
Kevin Love,CLE,CLE vs. PHI,11/17/2019,L,25,12,3,8,37.5,2,5,40.0,4,5,80.0,0,6,6,0,0,0,0,2,-10,19.2
Tristan Thompson,CLE,CLE vs. PHI,11/17/2019,L,28,12,5,11,45.5,0,1,0.0,2,2,100,2,7,9,3,1,3,3,1,-10,36.3
Tobias Harris,PHI,PHI @ CLE,11/17/2019,W,31,27,12,14,85.7,1,2,50.0,2,2,100,0,5,5,4,2,2,1,1,23,50.0
Tyler Cook,CLE,CLE vs. PHI,11/17/2019,L,3,4,1,1,100,0,0,-,2,2,100,1,1,2,0,0,0,0,0,4,6.4
Ante Zizic,CLE,CLE vs. PHI,11/17/2019,L,17,6,3,6,50.0,0,0,-,0,0,-,1,1,2,0,0,1,0,1,-13,11.4
Collin Sexton,CLE,CLE vs. PHI,11/17/2019,L,28,17,7,17,41.2,0,2,0.0,3,4,75.0,3,1,4,1,1,0,1,2,5,25.3
Alfonzo McKinnie,CLE,CLE vs. PHI,11/17/2019,L,21,7,2,3,66.7,1,1,100,2,2,100,0,6,6,0,1,0,2,2,-5,15.2
Rui Hachimura,WAS,WAS @ ORL,11/17/2019,L,28,6,3,7,42.9,0,0,-,0,0,-,1,3,4,2,0,0,0,2,-3,13.8
Jae Crowder,MEM,MEM vs. DEN,11/17/2019,L,27,8,3,5,60.0,2,3,66.7,0,0,-,0,5,5,3,1,1,3,1,-22,21.5
Monte Morris,DEN,DEN @ MEM,11/17/2019,W,19,8,3,5,60.0,1,1,100,1,2,50.0,1,1,2,4,1,0,2,2,-4,17.4
De'Anthony Melton,MEM,MEM vs. DEN,11/17/2019,L,11,10,3,5,60.0,2,3,66.7,2,2,100,0,4,4,2,1,1,0,1,13,23.8
Solomon Hill,MEM,MEM vs. DEN,11/17/2019,L,17,4,1,4,25.0,0,3,0.0,2,2,100,1,3,4,2,1,0,0,1,-8,14.8
Nikola Jokic,DEN,DEN @ MEM,11/17/2019,W,26,9,4,7,57.1,1,3,33.3,0,0,-,0,5,5,8,0,0,2,3,22,25.0
Brandon Clarke,MEM,MEM vs. DEN,11/17/2019,L,24,19,8,8,100,2,2,100,1,2,50.0,0,5,5,1,0,0,1,3,-2,25.5
Will Barton,DEN,DEN @ MEM,11/17/2019,W,24,6,2,6,33.3,1,2,50.0,1,2,50.0,1,4,5,3,0,0,0,2,13,16.5
Gary Harris,DEN,DEN @ MEM,11/17/2019,W,21,8,4,7,57.1,0,2,0.0,0,0,-,0,1,1,1,0,1,1,3,-1,12.7
Jarred Vanderbilt,DEN,DEN @ MEM,11/17/2019,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-3,1.2
Ja Morant,MEM,MEM vs. DEN,11/17/2019,L,21,13,4,9,44.4,1,2,50.0,4,6,66.7,0,2,2,6,0,0,4,1,-7,20.4
Dillon Brooks,MEM,MEM vs. DEN,11/17/2019,L,18,4,0,5,0.0,0,3,0.0,4,4,100,0,0,0,1,0,0,0,1,-15,5.5
Marko Guduric,MEM,MEM vs. DEN,11/17/2019,L,22,2,1,9,11.1,0,4,0.0,0,0,-,2,1,3,2,1,1,0,1,-4,14.6
Bruno Caboclo,MEM,MEM vs. DEN,11/17/2019,L,12,5,2,3,66.7,1,2,50.0,0,0,-,0,1,1,1,0,0,1,2,11,6.7
Malik Beasley,DEN,DEN @ MEM,11/17/2019,W,7,2,1,4,25.0,0,1,0.0,0,0,-,0,0,0,1,0,1,0,0,-10,6.5
Michael Porter Jr.,DEN,DEN @ MEM,11/17/2019,W,13,0,0,4,0.0,0,1,0.0,0,0,-,0,3,3,2,0,2,2,4,13,10.6
Torrey Craig,DEN,DEN @ MEM,11/17/2019,W,6,0,0,2,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-10,1.2
Jerami Grant,DEN,DEN @ MEM,11/17/2019,W,24,12,4,6,66.7,2,2,100,2,4,50.0,0,4,4,5,0,1,2,2,9,25.3
Tyus Jones,MEM,MEM vs. DEN,11/17/2019,L,19,4,2,7,28.6,0,2,0.0,0,0,-,0,2,2,7,0,0,1,0,-20,15.9
Jayson Tatum,BOS,BOS @ SAC,11/17/2019,L,30,14,6,13,46.2,1,4,25.0,1,1,100,0,6,6,2,0,1,1,0,12,26.2
Daniel Theis,BOS,BOS @ SAC,11/17/2019,L,22,14,5,6,83.3,0,0,-,4,4,100,1,9,10,1,0,0,1,4,7,26.5
Nemanja Bjelica,SAC,SAC vs. BOS,11/17/2019,W,31,12,5,10,50.0,1,4,25.0,1,2,50.0,4,10,14,4,0,1,0,4,1,37.8
Bogdan Bogdanovic,SAC,SAC vs. BOS,11/17/2019,W,31,12,5,14,35.7,2,7,28.6,0,0,-,0,3,3,10,2,0,0,5,1,36.6
Harry Giles III,SAC,SAC vs. BOS,11/17/2019,W,11,8,4,9,44.4,0,0,-,0,0,-,2,0,2,0,0,1,1,2,-6,12.4
Jabari Parker,ATL,ATL @ LAL,11/17/2019,L,32,11,5,16,31.3,0,3,0.0,1,2,50.0,2,6,8,1,4,1,1,3,-5,36.1
Jerome Robinson,LAC,LAC vs. ATL,11/16/2019,W,33,21,8,13,61.5,5,7,71.4,0,0,-,0,4,4,1,2,2,1,4,26,38.3
Patrick Patterson,LAC,LAC vs. ATL,11/16/2019,W,8,3,1,1,100,1,1,100,0,0,-,0,0,0,1,0,0,0,0,11,4.5
Bruno Fernando,ATL,ATL @ LAC,11/16/2019,L,17,6,2,2,100,0,0,-,2,2,100,2,1,3,2,0,0,2,1,-10,10.6
Tyrone Wallace,ATL,ATL @ LAC,11/16/2019,L,11,2,0,1,0.0,0,0,-,2,2,100,0,0,0,0,0,0,0,0,-17,2.0
Charlie Brown Jr.,ATL,ATL @ LAC,11/16/2019,L,5,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,1,0,0,-2,4.2
Derrick Walton Jr.,LAC,LAC vs. ATL,11/16/2019,W,7,3,1,1,100,1,1,100,0,0,-,0,0,0,1,0,0,1,2,5,3.5
Rodney McGruder,LAC,LAC vs. ATL,11/16/2019,W,19,6,2,3,66.7,2,2,100,0,0,-,2,0,2,0,0,2,2,5,31,12.4
Allen Crabbe,ATL,ATL @ LAC,11/16/2019,L,15,5,2,4,50.0,1,3,33.3,0,1,0.0,0,2,2,0,2,1,0,0,-16,16.4
Wayne Ellington,NYK,NYK vs. CHA,11/16/2019,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Nicolas Batum,CHA,CHA @ NYK,11/16/2019,W,29,3,1,4,25.0,1,4,25.0,0,0,-,1,8,9,6,1,1,2,2,18,26.8
George Hill,MIL,MIL @ IND,11/16/2019,W,19,0,0,5,0.0,0,4,0.0,0,0,-,1,4,5,4,0,0,1,1,11,11.0
P.J. Washington,CHA,CHA @ NYK,11/16/2019,W,37,19,7,9,77.8,1,2,50.0,4,6,66.7,1,4,5,3,1,1,0,3,-3,35.5
Damian Jones,ATL,ATL @ LAC,11/16/2019,L,23,11,4,7,57.1,0,0,-,3,4,75.0,2,1,3,0,1,4,2,6,-31,27.6
Montrezl Harrell,LAC,LAC vs. ATL,11/16/2019,W,23,17,7,16,43.8,0,0,-,3,5,60.0,3,1,4,2,0,1,2,1,21,25.8
Terance Mann,LAC,LAC vs. ATL,11/16/2019,W,33,13,6,8,75.0,0,0,-,1,1,100,0,6,6,8,0,0,2,4,41,30.2
Paul George,LAC,LAC vs. ATL,11/16/2019,W,20,37,10,17,58.8,6,11,54.5,11,11,100,2,2,4,3,2,1,3,0,28,52.3
Lou Williams,LAC,LAC vs. ATL,11/16/2019,W,23,25,5,13,38.5,0,4,0.0,15,15,100,1,5,6,6,0,0,3,0,1,38.2
Alex Len,ATL,ATL @ LAC,11/16/2019,L,18,5,1,5,20.0,0,1,0.0,3,4,75.0,1,2,3,1,0,0,2,1,-9,8.1
JaMychal Green,LAC,LAC vs. ATL,11/16/2019,W,22,2,1,6,16.7,0,4,0.0,0,0,-,1,8,9,2,4,0,1,3,17,26.8
Evan Turner,ATL,ATL @ LAC,11/16/2019,L,15,11,4,7,57.1,0,0,-,3,3,100,1,4,5,1,2,1,2,4,-9,25.5
Maurice Harkless,LAC,LAC vs. ATL,11/16/2019,W,29,6,3,7,42.9,0,0,-,0,0,-,2,5,7,2,2,2,2,1,36,27.4
Ivica Zubac,LAC,LAC vs. ATL,11/16/2019,W,17,7,3,4,75.0,0,0,-,1,1,100,1,8,9,4,0,4,2,6,17,33.8
Jabari Parker,ATL,ATL @ LAC,11/16/2019,L,24,11,5,12,41.7,1,3,33.3,0,0,-,4,4,8,1,2,0,2,3,-26,26.1
De'Andre Hunter,ATL,ATL @ LAC,11/16/2019,L,26,12,5,14,35.7,1,5,20.0,1,3,33.3,2,0,2,1,1,0,2,5,-20,16.9
Trae Young,ATL,ATL @ LAC,11/16/2019,L,29,20,4,16,25.0,2,7,28.6,10,12,83.3,0,5,5,6,1,0,3,2,-30,35.0
Cam Reddish,ATL,ATL @ LAC,11/16/2019,L,32,12,4,15,26.7,1,4,25.0,3,4,75.0,1,3,4,3,0,3,0,3,-45,30.3
DeAndre' Bembry,ATL,ATL @ LAC,11/16/2019,L,25,6,3,6,50.0,0,1,0.0,0,2,0.0,0,2,2,4,2,0,4,2,-30,16.4
Pat Connaughton,MIL,MIL @ IND,11/16/2019,W,12,0,0,1,0.0,0,1,0.0,0,0,-,1,2,3,1,0,2,0,1,3,11.1
Ersan Ilyasova,MIL,MIL @ IND,11/16/2019,W,13,6,3,4,75.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,1,1,8.7
Frank Ntilikina,NYK,NYK vs. CHA,11/16/2019,L,36,6,2,7,28.6,0,2,0.0,2,2,100,0,3,3,6,3,0,2,4,4,25.6
Devonte' Graham,CHA,CHA @ NYK,11/16/2019,W,36,29,10,19,52.6,9,16,56.3,0,0,-,1,3,4,2,0,0,5,2,1,31.8
Taj Gibson,NYK,NYK vs. CHA,11/16/2019,L,21,9,4,7,57.1,0,1,0.0,1,1,100,4,3,7,0,0,0,0,2,-1,17.4
Bismack Biyombo,CHA,CHA @ NYK,11/16/2019,W,9,4,2,3,66.7,0,0,-,0,1,0.0,1,0,1,0,0,0,0,1,-6,5.2
Marvin Williams,CHA,CHA @ NYK,11/16/2019,W,24,13,4,9,44.4,3,7,42.9,2,2,100,1,4,5,2,1,0,0,3,12,25.0
Cody Zeller,CHA,CHA @ NYK,11/16/2019,W,25,7,1,5,20.0,0,0,-,5,7,71.4,3,3,6,1,0,0,1,1,-4,14.7
Bobby Portis,NYK,NYK vs. CHA,11/16/2019,L,22,14,5,10,50.0,2,2,100,2,2,100,0,2,2,1,1,0,0,2,-2,20.9
Terry Rozier,CHA,CHA @ NYK,11/16/2019,W,36,16,6,16,37.5,1,7,14.3,3,3,100,3,1,4,2,2,0,1,0,9,28.8
Mitchell Robinson,NYK,NYK vs. CHA,11/16/2019,L,27,17,6,8,75.0,0,0,-,5,7,71.4,6,6,12,1,1,1,1,0,-3,37.9
RJ Barrett,NYK,NYK vs. CHA,11/16/2019,L,31,22,8,16,50.0,2,4,50.0,4,5,80.0,2,3,5,2,0,0,4,2,-10,27.0
Damyean Dotson,NYK,NYK vs. CHA,11/16/2019,L,23,4,2,6,33.3,0,2,0.0,0,0,-,0,3,3,2,0,0,0,1,3,10.6
Chandler Hutchison,CHI,CHI vs. BKN,11/16/2019,L,23,11,2,6,33.3,0,2,0.0,7,8,87.5,0,4,4,1,0,0,2,1,-2,15.3
Lauri Markkanen,CHI,CHI vs. BKN,11/16/2019,L,36,16,4,10,40.0,2,6,33.3,6,6,100,1,9,10,1,1,1,1,3,-10,34.5
Wendell Carter Jr.,CHI,CHI vs. BKN,11/16/2019,L,37,18,5,10,50.0,0,0,-,8,8,100,9,5,14,2,0,0,2,6,1,35.8
Coby White,CHI,CHI vs. BKN,11/16/2019,L,29,7,3,13,23.1,1,7,14.3,0,0,-,3,6,9,3,1,0,3,6,-6,22.3
Garrett Temple,BKN,BKN @ CHI,11/16/2019,W,24,12,4,12,33.3,2,9,22.2,2,2,100,1,2,3,0,1,1,1,5,10,20.6
Joe Harris,BKN,BKN @ CHI,11/16/2019,W,35,22,8,15,53.3,2,8,25.0,4,4,100,1,3,4,8,2,0,0,4,16,44.8
Zach LaVine,CHI,CHI vs. BKN,11/16/2019,L,32,36,11,24,45.8,3,10,30.0,11,12,91.7,1,2,3,1,0,0,3,3,-8,38.1
Thaddeus Young,CHI,CHI vs. BKN,11/16/2019,L,20,5,1,8,12.5,0,3,0.0,3,3,100,2,1,3,1,1,1,3,3,-3,13.1
DeAndre Jordan,BKN,BKN @ CHI,11/16/2019,W,26,7,2,4,50.0,0,0,-,3,4,75.0,2,5,7,4,0,4,0,3,-3,33.4
Jarrett Allen,BKN,BKN @ CHI,11/16/2019,W,22,11,5,5,100,0,0,-,1,1,100,1,6,7,2,2,2,0,2,6,34.4
Alize Johnson,IND,IND vs. MIL,11/16/2019,L,5,4,1,2,50.0,0,0,-,2,3,66.7,1,2,3,1,0,0,0,1,1,9.1
Sterling Brown,MIL,MIL @ IND,11/16/2019,W,26,10,4,9,44.4,2,5,40.0,0,0,-,0,6,6,4,0,0,0,2,14,23.2
Domantas Sabonis,IND,IND vs. MIL,11/16/2019,L,30,11,3,13,23.1,2,3,66.7,3,4,75.0,6,8,14,2,1,0,3,2,-17,30.8
Myles Turner,IND,IND vs. MIL,11/16/2019,L,33,16,6,14,42.9,3,7,42.9,1,1,100,2,8,10,2,1,4,2,0,-5,44.0
Kyle Korver,MIL,MIL @ IND,11/16/2019,W,19,2,1,6,16.7,0,5,0.0,0,0,-,0,2,2,0,0,0,0,0,10,4.4
Giannis Antetokounmpo,MIL,MIL @ IND,11/16/2019,W,28,26,10,17,58.8,3,6,50.0,3,5,60.0,3,10,13,6,1,1,5,1,19,51.6
Brook Lopez,MIL,MIL @ IND,11/16/2019,W,27,15,6,10,60.0,1,2,50.0,2,2,100,1,7,8,0,1,5,0,1,8,42.6
Robin Lopez,MIL,MIL @ IND,11/16/2019,W,17,7,3,8,37.5,1,3,33.3,0,0,-,1,4,5,0,1,0,2,1,1,14.0
Donte DiVincenzo,MIL,MIL @ IND,11/16/2019,W,24,14,6,9,66.7,2,5,40.0,0,0,-,1,3,4,1,2,0,1,1,16,25.3
T.J. Leaf,IND,IND vs. MIL,11/16/2019,L,10,5,2,5,40.0,1,2,50.0,0,0,-,1,4,5,1,1,0,0,0,-4,15.5
Wesley Matthews,MIL,MIL @ IND,11/16/2019,W,20,5,2,8,25.0,1,3,33.3,0,0,-,0,5,5,1,0,0,1,2,8,11.5
Thanasis Antetokounmpo,MIL,MIL @ IND,11/16/2019,W,4,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,2.0
T.J. Warren,IND,IND vs. MIL,11/16/2019,L,35,15,6,21,28.6,2,6,33.3,1,1,100,1,5,6,0,1,2,1,1,-6,30.2
Miles Bridges,CHA,CHA @ NYK,11/16/2019,W,15,0,0,8,0.0,0,5,0.0,0,0,-,0,4,4,1,0,0,1,3,-17,5.3
Julius Randle,NYK,NYK vs. CHA,11/16/2019,L,26,12,5,13,38.5,0,2,0.0,2,4,50.0,1,6,7,6,0,0,1,2,4,28.4
Cody Martin,CHA,CHA @ NYK,11/16/2019,W,2,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-7,0.0
Dennis Smith Jr.,NYK,NYK vs. CHA,11/16/2019,L,10,2,1,3,33.3,0,1,0.0,0,0,-,0,0,0,0,0,0,1,5,-7,1.0
Malik Monk,CHA,CHA @ NYK,11/16/2019,W,26,12,5,13,38.5,2,6,33.3,0,0,-,1,3,4,5,0,1,0,3,2,27.3
Kevin Knox II,NYK,NYK vs. CHA,11/16/2019,L,14,2,1,6,16.7,0,3,0.0,0,0,-,0,3,3,1,0,0,1,0,5,6.1
Marcus Morris Sr.,NYK,NYK vs. CHA,11/16/2019,L,30,14,5,10,50.0,2,3,66.7,2,2,100,0,6,6,3,0,0,1,3,2,24.7
Goga Bitadze,IND,IND vs. MIL,11/16/2019,L,12,7,3,5,60.0,1,2,50.0,0,0,-,0,1,1,0,0,0,1,0,-3,7.2
Naz Mitrou-Long,IND,IND vs. MIL,11/16/2019,L,14,2,1,5,20.0,0,4,0.0,0,0,-,0,3,3,3,0,0,1,0,0,9.1
JaKarr Sampson,IND,IND vs. MIL,11/16/2019,L,8,0,0,1,0.0,0,0,-,0,0,-,0,1,1,2,0,0,1,1,-4,3.2
D.J. Wilson,MIL,MIL @ IND,11/16/2019,W,5,5,2,3,66.7,1,2,50.0,0,0,-,0,0,0,0,0,0,1,1,-4,4.0
Brian Bowen II,IND,IND vs. MIL,11/16/2019,L,5,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,4,1.2
Aaron Holiday,IND,IND vs. MIL,11/16/2019,L,34,11,5,18,27.8,1,4,25.0,0,0,-,1,3,4,5,3,0,2,1,-19,30.3
Eric Bledsoe,MIL,MIL @ IND,11/16/2019,W,26,10,5,14,35.7,0,2,0.0,0,0,-,0,3,3,5,1,0,3,1,12,21.1
Doug McDermott,IND,IND vs. MIL,11/16/2019,L,20,3,1,6,16.7,1,2,50.0,0,0,-,0,2,2,1,0,1,1,2,-20,8.9
Justin Holiday,IND,IND vs. MIL,11/16/2019,L,34,9,4,9,44.4,1,4,25.0,0,0,-,2,2,4,2,1,0,1,2,-22,18.8
Jaxson Hayes,NOP,NOP @ MIA,11/16/2019,L,24,12,6,6,100,0,0,-,0,0,-,2,1,3,0,1,2,3,1,4,21.6
Mfiondu Kabengele,LAC,LAC vs. ATL,11/16/2019,W,8,10,3,4,75.0,2,3,66.7,2,2,100,0,2,2,0,0,0,0,2,11,12.4
Austin Rivers,HOU,HOU @ MIN,11/16/2019,W,35,19,8,17,47.1,0,4,0.0,3,3,100,3,0,3,3,1,1,2,2,1,31.1
Jeff Teague,MIN,MIN vs. HOU,11/16/2019,L,33,8,3,8,37.5,0,3,0.0,2,2,100,1,1,2,12,0,1,5,2,-11,26.4
Kelan Martin,MIN,MIN vs. HOU,11/16/2019,L,17,2,1,6,16.7,0,4,0.0,0,0,-,1,0,1,0,0,0,0,2,-26,3.2
Gary Clark,HOU,HOU @ MIN,11/16/2019,W,1,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,3,3.0
Jordan Bell,MIN,MIN vs. HOU,11/16/2019,L,3,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,3,0,-5,-1.8
Tyson Chandler,HOU,HOU @ MIN,11/16/2019,W,17,0,0,2,0.0,0,0,-,0,0,-,3,1,4,4,0,1,0,1,-6,13.8
Thabo Sefolosha,HOU,HOU @ MIN,11/16/2019,W,14,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,1,1,1,0,0,7,9.9
Bryn Forbes,SAS,SAS vs. POR,11/16/2019,L,28,17,6,11,54.5,1,4,25.0,4,4,100,0,1,1,1,1,0,0,1,-13,22.7
Rodney Hood,POR,POR @ SAS,11/16/2019,W,31,16,6,8,75.0,2,3,66.7,2,3,66.7,0,4,4,2,0,0,1,0,16,22.8
Jakob Poeltl,SAS,SAS vs. POR,11/16/2019,L,18,9,4,6,66.7,0,0,-,1,2,50.0,3,6,9,2,1,0,1,3,-2,24.8
CJ McCollum,POR,POR @ SAS,11/16/2019,W,39,32,13,25,52.0,6,11,54.5,0,0,-,2,4,6,7,1,0,2,3,10,50.7
Hassan Whiteside,POR,POR @ SAS,11/16/2019,W,35,21,8,12,66.7,0,0,-,5,5,100,2,10,12,0,0,3,1,3,9,43.4
LaMarcus Aldridge,SAS,SAS vs. POR,11/16/2019,L,35,30,12,20,60.0,2,5,40.0,4,4,100,1,12,13,2,1,1,2,0,-2,52.6
Lonnie Walker IV,SAS,SAS vs. POR,11/16/2019,L,11,4,2,3,66.7,0,0,-,0,0,-,0,1,1,0,0,0,0,1,11,5.2
Mario Hezonja,POR,POR @ SAS,11/16/2019,W,16,8,2,4,50.0,1,3,33.3,3,4,75.0,0,3,3,2,0,0,1,3,-10,13.6
Derrick White,SAS,SAS vs. POR,11/16/2019,L,34,10,3,6,50.0,0,0,-,4,6,66.7,1,2,3,5,2,2,2,4,-16,31.1
Rudy Gay,SAS,SAS vs. POR,11/16/2019,L,23,16,5,7,71.4,0,1,0.0,6,7,85.7,0,4,4,1,1,1,0,1,3,28.3
Patty Mills,SAS,SAS vs. POR,11/16/2019,L,21,11,4,13,30.8,1,5,20.0,2,2,100,0,1,1,5,1,2,0,2,0,28.7
DeMar DeRozan,SAS,SAS vs. POR,11/16/2019,L,37,16,4,15,26.7,0,0,-,8,9,88.9,2,5,7,5,1,0,3,5,-16,31.9
Skal Labissiere,POR,POR @ SAS,11/16/2019,W,13,2,1,4,25.0,0,1,0.0,0,0,-,1,5,6,1,0,1,2,3,-4,11.7
Nassir Little,POR,POR @ SAS,11/16/2019,W,32,5,2,8,25.0,1,5,20.0,0,0,-,2,6,8,1,0,0,1,4,15,15.1
Anfernee Simons,POR,POR @ SAS,11/16/2019,W,17,7,3,8,37.5,1,4,25.0,0,0,-,0,1,1,2,0,0,1,0,-18,10.2
Damian Lillard,POR,POR @ SAS,11/16/2019,W,40,22,4,19,21.1,1,9,11.1,13,13,100,2,4,6,6,1,0,2,3,18,39.2
Trey Lyles,SAS,SAS vs. POR,11/16/2019,L,20,3,1,3,33.3,1,2,50.0,0,0,-,0,3,3,3,0,1,1,0,-9,13.1
Kent Bazemore,POR,POR @ SAS,11/16/2019,W,17,8,3,5,60.0,1,3,33.3,1,1,100,0,2,2,0,0,0,1,1,-11,9.4
Marco Belinelli,SAS,SAS vs. POR,11/16/2019,L,14,0,0,4,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,1,0,19,1.7
Delon Wright,DAL,DAL vs. TOR,11/16/2019,W,19,15,6,8,75.0,1,3,33.3,2,2,100,1,3,4,1,3,0,1,0,2,29.3
Maxi Kleber,DAL,DAL vs. TOR,11/16/2019,W,38,10,4,10,40.0,2,8,25.0,0,0,-,0,6,6,2,0,1,0,2,7,23.2
Norman Powell,TOR,TOR @ DAL,11/16/2019,L,32,26,9,15,60.0,6,8,75.0,2,3,66.7,0,6,6,1,1,0,2,4,1,35.7
Luka Doncic,DAL,DAL vs. TOR,11/16/2019,W,36,26,5,14,35.7,1,5,20.0,15,19,78.9,3,12,15,7,2,0,7,1,14,53.5
Seth Curry,DAL,DAL vs. TOR,11/16/2019,W,33,15,5,7,71.4,3,5,60.0,2,2,100,1,5,6,5,1,1,2,2,1,33.7
Matt Thomas,TOR,TOR @ DAL,11/16/2019,L,17,10,4,5,80.0,2,2,100,0,0,-,0,3,3,0,0,0,0,1,12,13.6
Chris Boucher,TOR,TOR @ DAL,11/16/2019,L,12,3,1,2,50.0,0,1,0.0,1,2,50.0,2,1,3,0,0,1,1,0,-1,8.6
Dwight Powell,DAL,DAL vs. TOR,11/16/2019,W,14,4,1,1,100,0,0,-,2,2,100,0,2,2,1,0,0,0,3,5,7.9
Kristaps Porzingis,DAL,DAL vs. TOR,11/16/2019,W,36,20,7,20,35.0,1,7,14.3,5,6,83.3,6,9,15,2,0,1,1,2,6,43.0
Marc Gasol,TOR,TOR @ DAL,11/16/2019,L,26,6,1,7,14.3,1,2,50.0,3,3,100,2,7,9,2,1,0,1,3,-13,21.8
Fred VanVleet,TOR,TOR @ DAL,11/16/2019,L,39,24,8,18,44.4,4,11,36.4,4,4,100,0,5,5,7,1,0,3,3,-22,40.5
James Harden,HOU,HOU @ MIN,11/16/2019,W,39,49,16,41,39.0,8,22,36.4,9,11,81.8,1,5,6,6,0,0,5,4,16,60.2
Karl-Anthony Towns,MIN,MIN vs. HOU,11/16/2019,L,32,27,9,15,60.0,3,6,50.0,6,6,100,2,12,14,0,2,2,1,2,-5,54.8
Kenrich Williams,NOP,NOP @ MIA,11/16/2019,L,39,7,3,9,33.3,1,6,16.7,0,0,-,2,3,5,3,1,0,0,1,-15,20.5
Nickeil Alexander-Walker,NOP,NOP @ MIA,11/16/2019,L,30,27,10,18,55.6,6,9,66.7,1,2,50.0,0,4,4,3,0,0,3,1,-6,33.3
Kendrick Nunn,MIA,MIA vs. NOP,11/16/2019,W,39,22,10,19,52.6,2,7,28.6,0,0,-,0,2,2,2,1,0,2,2,11,28.4
Meyers Leonard,MIA,MIA vs. NOP,11/16/2019,W,18,4,2,5,40.0,0,2,0.0,0,0,-,0,3,3,1,0,0,0,1,9,9.1
Nic Claxton,BKN,BKN @ CHI,11/16/2019,W,17,8,4,6,66.7,0,2,0.0,0,1,0.0,0,2,2,2,0,0,0,1,4,13.4
Taurean Prince,BKN,BKN @ CHI,11/16/2019,W,27,13,4,13,30.8,2,6,33.3,3,4,75.0,0,5,5,2,1,0,2,5,4,23.0
Kris Dunn,CHI,CHI vs. BKN,11/16/2019,L,16,7,2,6,33.3,0,3,0.0,3,4,75.0,0,5,5,2,2,0,2,3,-7,20.0
Spencer Dinwiddie,BKN,BKN @ CHI,11/16/2019,W,30,24,5,11,45.5,0,4,0.0,14,15,93.3,0,1,1,4,1,2,4,5,4,36.2
Ryan Arcidiacono,CHI,CHI vs. BKN,11/16/2019,L,18,6,2,6,33.3,2,5,40.0,0,0,-,0,0,0,2,0,0,1,3,1,8.0
Theo Pinson,BKN,BKN @ CHI,11/16/2019,W,18,10,4,9,44.4,2,5,40.0,0,0,-,0,1,1,3,1,0,3,2,2,15.7
