PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Aaron Nesmith,BOS,BOS @ NYK,05/16/2021,L,19,2,1,6,16.7,0,1,0.0,0,0,-,1,2,3,2,0,0,1,3,-6,7.6
Frank Ntilikina,NYK,NYK vs. BOS,05/16/2021,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,1,0,3.0
Grant Williams,BOS,BOS @ NYK,05/16/2021,L,26,13,5,8,62.5,2,2,100,1,1,100,1,5,6,2,0,0,2,1,-18,21.2
Jabari Parker,BOS,BOS @ NYK,05/16/2021,L,27,18,6,10,60.0,1,3,33.3,5,6,83.3,1,6,7,2,0,0,0,3,8,29.4
Payton Pritchard,BOS,BOS @ NYK,05/16/2021,L,23,6,2,10,20.0,2,8,25.0,0,0,-,1,5,6,6,0,0,1,2,-24,21.2
Elfrid Payton,NYK,NYK vs. BOS,05/16/2021,W,14,0,0,4,0.0,0,0,-,0,0,-,0,4,4,1,0,0,2,0,2,4.3
RJ Barrett,NYK,NYK vs. BOS,05/16/2021,W,33,22,7,12,58.3,2,4,50.0,6,8,75.0,0,4,4,2,0,0,1,4,5,28.8
Immanuel Quickley,NYK,NYK vs. BOS,05/16/2021,W,14,2,1,7,14.3,0,3,0.0,0,0,-,0,1,1,0,0,0,0,0,-1,3.2
Reggie Bullock Jr.,NYK,NYK vs. BOS,05/16/2021,W,34,16,6,9,66.7,4,7,57.1,0,0,-,0,3,3,2,1,1,0,1,6,28.6
Luke Kornet,BOS,BOS @ NYK,05/16/2021,L,26,4,2,7,28.6,0,5,0.0,0,0,-,0,3,3,0,0,3,1,1,9,15.6
Julius Randle,NYK,NYK vs. BOS,05/16/2021,W,37,20,5,17,29.4,2,5,40.0,8,10,80.0,0,7,7,7,1,1,4,3,-1,40.9
Paul Millsap,DEN,DEN @ POR,05/16/2021,L,17,12,3,6,50.0,2,3,66.7,4,4,100,1,0,1,2,2,0,2,2,-9,20.2
Zeke Nnaji,DEN,DEN @ POR,05/16/2021,L,13,6,2,2,100,2,2,100,0,0,-,1,4,5,0,0,0,0,1,4,12.0
Markus Howard,DEN,DEN @ POR,05/16/2021,L,32,23,8,17,47.1,4,8,50.0,3,3,100,0,4,4,3,1,0,2,2,3,33.3
Monte Morris,DEN,DEN @ POR,05/16/2021,L,18,8,4,7,57.1,0,1,0.0,0,0,-,0,0,0,4,1,0,0,1,-10,17.0
Michael Porter Jr.,DEN,DEN @ POR,05/16/2021,L,15,9,3,8,37.5,3,6,50.0,0,0,-,1,2,3,0,0,0,1,1,-13,11.6
CJ McCollum,POR,POR vs. DEN,05/16/2021,W,31,24,9,17,52.9,5,9,55.6,1,1,100,1,1,2,5,1,0,3,0,15,33.9
Austin Rivers,DEN,DEN @ POR,05/16/2021,L,21,4,2,5,40.0,0,1,0.0,0,0,-,0,2,2,3,1,0,0,1,-15,13.9
T.J. Leaf,POR,POR vs. DEN,05/16/2021,W,5,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-11,1.2
Nassir Little,POR,POR vs. DEN,05/16/2021,W,6,4,2,2,100,0,0,-,0,0,-,0,1,1,1,0,0,0,1,-7,6.7
Anfernee Simons,POR,POR vs. DEN,05/16/2021,W,22,10,3,6,50.0,2,5,40.0,2,2,100,0,1,1,0,0,0,0,1,11,11.2
Mfiondu Kabengele,CLE,CLE @ BKN,05/16/2021,L,18,8,3,5,60.0,0,1,0.0,2,2,100,3,7,10,1,0,3,1,1,6,29.5
Isaac Okoro,CLE,CLE @ BKN,05/16/2021,L,34,18,6,16,37.5,2,7,28.6,4,8,50.0,1,2,3,0,0,0,3,2,-22,18.6
Cedi Osman,CLE,CLE @ BKN,05/16/2021,L,31,5,2,10,20.0,1,6,16.7,0,0,-,1,4,5,3,1,0,4,3,-13,14.5
Tyler Johnson,BKN,BKN vs. CLE,05/16/2021,W,23,10,4,9,44.4,2,5,40.0,0,0,-,0,3,3,2,0,0,1,4,-7,15.6
Devon Dotson,CHI,CHI vs. MIL,05/16/2021,W,21,11,5,10,50.0,1,5,20.0,0,0,-,0,2,2,4,1,0,0,2,13,22.4
Pat Connaughton,MIL,MIL @ CHI,05/16/2021,L,25,15,5,10,50.0,2,7,28.6,3,3,100,0,1,1,0,2,0,0,0,-11,22.2
Patrick Patterson,LAC,LAC @ OKC,05/16/2021,L,42,10,4,11,36.4,2,8,25.0,0,0,-,3,3,6,4,1,0,0,0,-10,26.2
Moses Brown,OKC,OKC vs. LAC,05/16/2021,W,38,24,12,19,63.2,0,0,-,0,0,-,8,10,18,3,0,7,0,0,0,71.1
Josh Hall,OKC,OKC vs. LAC,05/16/2021,W,43,25,11,21,52.4,1,6,16.7,2,6,33.3,1,9,10,2,0,0,3,5,9,37.0
Vlatko Cancar,DEN,DEN @ POR,05/16/2021,L,17,4,2,5,40.0,0,2,0.0,0,0,-,0,2,2,0,0,0,0,1,-1,6.4
Ja Morant,MEM,MEM @ GSW,05/16/2021,L,38,16,7,21,33.3,1,6,16.7,1,2,50.0,1,2,3,9,1,0,4,1,-16,32.1
Draymond Green,GSW,GSW vs. MEM,05/16/2021,W,38,14,4,7,57.1,0,2,0.0,6,6,100,1,7,8,9,1,2,3,3,7,43.1
Andrew Wiggins,GSW,GSW vs. MEM,05/16/2021,W,37,21,9,16,56.3,2,2,100,1,2,50.0,3,7,10,0,1,1,2,3,8,37.0
Stephen Curry,GSW,GSW vs. MEM,05/16/2021,W,40,46,16,36,44.4,9,22,40.9,5,6,83.3,1,6,7,9,1,1,7,2,14,66.9
Jonas Valanciunas,MEM,MEM @ GSW,05/16/2021,L,36,29,12,15,80.0,0,0,-,5,6,83.3,6,10,16,1,1,0,1,2,-13,51.7
Jaren Jackson Jr.,MEM,MEM @ GSW,05/16/2021,L,31,14,5,13,38.5,2,7,28.6,2,2,100,2,5,7,2,3,2,2,5,-4,38.4
Juan Toscano-Anderson,GSW,GSW vs. MEM,05/16/2021,W,27,9,4,7,57.1,1,3,33.3,0,0,-,0,4,4,1,2,0,1,1,10,20.3
Dillon Brooks,MEM,MEM @ GSW,05/16/2021,L,30,18,6,14,42.9,1,4,25.0,5,7,71.4,0,2,2,6,0,0,0,6,7,29.4
Jordan Poole,GSW,GSW vs. MEM,05/16/2021,W,25,15,5,9,55.6,3,7,42.9,2,2,100,2,1,3,1,2,0,3,1,11,23.1
Kent Bazemore,GSW,GSW vs. MEM,05/16/2021,W,27,2,0,1,0.0,0,1,0.0,2,2,100,0,1,1,2,2,0,2,4,-2,10.2
Desmond Bane,MEM,MEM @ GSW,05/16/2021,L,29,8,3,6,50.0,2,3,66.7,0,0,-,0,0,0,1,2,1,0,1,-6,18.5
De'Anthony Melton,MEM,MEM @ GSW,05/16/2021,L,21,4,2,7,28.6,0,3,0.0,0,0,-,1,1,2,0,2,0,3,1,-16,9.4
Mychal Mulder,GSW,GSW vs. MEM,05/16/2021,W,15,0,0,2,0.0,0,2,0.0,0,0,-,0,2,2,1,0,0,0,2,7,3.9
Xavier Tillman,MEM,MEM @ GSW,05/16/2021,L,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,1,0,0,4,3.0
Brandon Clarke,MEM,MEM @ GSW,05/16/2021,L,14,2,1,4,25.0,0,0,-,0,0,-,1,0,1,0,1,0,0,2,-11,6.2
Kevon Looney,GSW,GSW vs. MEM,05/16/2021,W,31,6,3,5,60.0,0,0,-,0,0,-,5,6,11,3,0,0,1,3,5,22.7
Tyus Jones,MEM,MEM @ GSW,05/16/2021,L,10,0,0,2,0.0,0,0,-,0,0,-,0,3,3,2,0,0,1,1,4,5.6
Kyle Anderson,MEM,MEM @ GSW,05/16/2021,L,29,10,4,9,44.4,0,2,0.0,2,2,100,1,4,5,4,2,1,1,2,-9,30.0
Robert Covington,POR,POR vs. DEN,05/16/2021,W,29,3,1,5,20.0,0,4,0.0,1,1,100,2,5,7,0,1,2,0,2,23,20.4
Jusuf Nurkic,POR,POR vs. DEN,05/16/2021,W,20,20,8,10,80.0,1,1,100,3,6,50.0,4,9,13,2,1,2,3,3,12,44.6
JaVale McGee,DEN,DEN @ POR,05/16/2021,L,15,9,4,9,44.4,0,1,0.0,1,2,50.0,4,4,8,2,0,2,0,1,6,27.6
Enes Freedom,POR,POR vs. DEN,05/16/2021,W,22,14,5,5,100,0,0,-,4,5,80.0,4,11,15,0,0,1,1,3,15,34.0
Norman Powell,POR,POR vs. DEN,05/16/2021,W,33,19,5,9,55.6,3,5,60.0,6,6,100,0,3,3,1,0,0,2,0,14,22.1
Nikola Jokic,DEN,DEN @ POR,05/16/2021,L,17,21,9,17,52.9,0,3,0.0,3,3,100,1,2,3,2,1,0,1,3,-13,29.6
JaMychal Green,DEN,DEN @ POR,05/16/2021,L,21,11,4,5,80.0,3,4,75.0,0,0,-,1,1,2,0,0,0,0,3,-9,13.4
Garrett Temple,CHI,CHI vs. MIL,05/16/2021,W,29,7,3,5,60.0,1,2,50.0,0,0,-,1,2,3,3,0,0,2,1,-7,13.1
Jeff Teague,MIL,MIL @ CHI,05/16/2021,L,34,23,5,11,45.5,3,3,100,10,12,83.3,0,3,3,7,3,1,2,0,3,47.1
Sam Merrill,MIL,MIL @ CHI,05/16/2021,L,28,2,1,9,11.1,0,5,0.0,0,0,-,0,3,3,1,3,0,0,2,-15,16.1
Denzel Valentine,CHI,CHI vs. MIL,05/16/2021,W,21,8,3,9,33.3,2,4,50.0,0,0,-,0,2,2,3,0,1,0,3,9,17.9
Lauri Markkanen,CHI,CHI vs. MIL,05/16/2021,W,25,17,6,11,54.5,2,4,50.0,3,4,75.0,0,5,5,1,0,0,2,1,-11,22.5
Coby White,CHI,CHI vs. MIL,05/16/2021,W,31,19,6,13,46.2,4,9,44.4,3,4,75.0,0,5,5,5,1,1,4,1,-9,34.5
Thanasis Antetokounmpo,MIL,MIL @ CHI,05/16/2021,L,15,0,0,4,0.0,0,2,0.0,0,0,-,0,1,1,1,1,0,1,2,-3,4.7
Ryan Arcidiacono,CHI,CHI vs. MIL,05/16/2021,W,17,14,5,6,83.3,4,4,100,0,0,-,0,4,4,2,0,0,1,3,15,20.8
Dean Wade,CLE,CLE @ BKN,05/16/2021,L,35,18,7,14,50.0,4,9,44.4,0,0,-,2,6,8,3,1,0,1,3,-25,34.1
Brodric Thomas,CLE,CLE @ BKN,05/16/2021,L,31,14,4,8,50.0,1,5,20.0,5,9,55.6,1,3,4,0,3,0,0,2,6,27.8
Jalen McDaniels,CHA,CHA @ WAS,05/16/2021,L,28,13,4,7,57.1,1,4,25.0,4,4,100,1,3,4,2,0,0,2,2,0,18.8
Ish Smith,WAS,WAS vs. CHA,05/16/2021,W,32,14,7,11,63.6,0,1,0.0,0,0,-,1,7,8,7,0,1,1,0,15,36.1
Bradley Beal,WAS,WAS vs. CHA,05/16/2021,W,35,25,8,27,29.6,3,11,27.3,6,7,85.7,1,5,6,4,1,0,3,4,12,38.2
P.J. Washington,CHA,CHA @ WAS,05/16/2021,L,30,11,4,10,40.0,3,9,33.3,0,0,-,1,8,9,4,2,1,2,4,2,34.8
Garrison Mathews,WAS,WAS vs. CHA,05/16/2021,W,8,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,1,0,1,14,4.2
Rui Hachimura,WAS,WAS vs. CHA,05/16/2021,W,34,16,7,12,58.3,2,3,66.7,0,0,-,0,6,6,0,1,0,0,2,-5,26.2
Chandler Hutchison,WAS,WAS vs. CHA,05/16/2021,W,10,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-21,0.0
Malik Monk,CHA,CHA @ WAS,05/16/2021,L,6,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,0,-9,2.7
Anthony Gill,WAS,WAS vs. CHA,05/16/2021,W,7,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,1,0,4,1.4
Alex Len,WAS,WAS vs. CHA,05/16/2021,W,5,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-5,1.2
Bismack Biyombo,CHA,CHA @ WAS,05/16/2021,L,5,2,1,1,100,0,0,-,0,0,-,1,1,2,0,0,0,0,0,-9,4.4
Aleksej Pokusevski,OKC,OKC vs. LAC,05/16/2021,W,41,29,10,19,52.6,6,9,66.7,3,4,75.0,0,8,8,2,0,0,7,1,2,34.6
Anthony Lamb,HOU,HOU @ ATL,05/16/2021,L,42,7,2,6,33.3,0,4,0.0,3,4,75.0,2,2,4,4,2,0,3,1,-23,20.8
Cam Reynolds,HOU,HOU @ ATL,05/16/2021,L,31,9,3,14,21.4,3,12,25.0,0,0,-,2,2,4,2,0,0,0,2,-23,16.8
D.J. Augustin,HOU,HOU @ ATL,05/16/2021,L,22,18,5,11,45.5,4,10,40.0,4,4,100,1,3,4,5,1,0,2,1,-14,31.3
Trae Young,ATL,ATL vs. HOU,05/16/2021,W,16,10,3,9,33.3,1,3,33.3,3,4,75.0,0,3,3,9,2,0,2,0,13,31.1
De'Andre Hunter,ATL,ATL vs. HOU,05/16/2021,W,24,14,4,11,36.4,0,3,0.0,6,8,75.0,0,2,2,1,0,1,2,5,8,18.9
KJ Martin,HOU,HOU @ ATL,05/16/2021,L,36,10,4,15,26.7,2,9,22.2,0,1,0.0,1,5,6,4,2,0,4,4,-20,25.2
Reggie Jackson,LAC,LAC @ OKC,05/16/2021,L,7,6,2,5,40.0,2,4,50.0,0,0,-,0,0,0,0,0,0,0,0,-13,6.0
Patrick Beverley,LAC,LAC @ OKC,05/16/2021,L,19,11,5,8,62.5,0,2,0.0,1,2,50.0,0,0,0,4,0,1,0,1,-1,20.0
Tony Bradley,OKC,OKC vs. LAC,05/16/2021,W,14,8,4,5,80.0,0,0,-,0,0,-,2,5,7,1,0,2,0,0,8,23.9
Charlie Brown Jr.,OKC,OKC vs. LAC,05/16/2021,W,31,7,2,10,20.0,0,4,0.0,3,4,75.0,2,1,3,2,0,1,1,2,-8,15.6
Theo Maledon,OKC,OKC vs. LAC,05/16/2021,W,13,3,1,3,33.3,1,3,33.3,0,0,-,0,0,0,4,0,0,1,0,11,8.0
Ivica Zubac,LAC,LAC @ OKC,05/16/2021,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,0,0.0
Obi Toppin,NYK,NYK vs. BOS,05/16/2021,W,10,6,3,5,60.0,0,1,0.0,0,0,-,0,2,2,0,0,0,0,0,5,8.4
Carsen Edwards,BOS,BOS @ NYK,05/16/2021,L,27,10,4,13,30.8,2,8,25.0,0,0,-,0,2,2,0,1,0,1,1,8,14.4
Derrick Rose,NYK,NYK vs. BOS,05/16/2021,W,23,7,3,9,33.3,0,0,-,1,1,100,2,3,5,2,0,0,1,1,0,15.0
Yogi Ferrell,LAC,LAC @ OKC,05/16/2021,L,27,14,5,12,41.7,2,6,33.3,2,2,100,2,5,7,2,1,0,0,3,-7,28.4
Gabriel Deck,OKC,OKC vs. LAC,05/16/2021,W,18,6,3,4,75.0,0,1,0.0,0,0,-,0,1,1,3,0,0,1,1,2,10.7
Serge Ibaka,LAC,LAC @ OKC,05/16/2021,L,19,12,4,10,40.0,1,6,16.7,3,4,75.0,2,5,7,2,0,1,0,1,-1,26.4
Isaiah Roby,OKC,OKC vs. LAC,05/16/2021,W,12,10,5,8,62.5,0,1,0.0,0,0,-,0,5,5,0,0,0,0,1,8,16.0
Terance Mann,LAC,LAC @ OKC,05/16/2021,L,23,19,7,8,87.5,1,2,50.0,4,5,80.0,0,2,2,1,0,0,0,1,16,22.9
Nerlens Noel,NYK,NYK vs. BOS,05/16/2021,W,32,2,1,2,50.0,0,0,-,0,0,-,0,6,6,0,3,3,0,1,0,27.2
Cody Zeller,CHA,CHA @ WAS,05/16/2021,L,30,11,3,6,50.0,0,0,-,5,6,83.3,2,2,4,2,0,0,1,4,-2,17.8
Davis Bertans,WAS,WAS vs. CHA,05/16/2021,W,27,11,4,8,50.0,3,7,42.9,0,0,-,0,3,3,0,0,0,1,2,-6,13.6
Collin Sexton,CLE,CLE @ BKN,05/16/2021,L,20,16,5,11,45.5,1,4,25.0,5,5,100,0,2,2,5,1,0,1,2,-7,27.9
Damyean Dotson,CLE,CLE @ BKN,05/16/2021,L,28,17,7,9,77.8,3,5,60.0,0,0,-,0,1,1,3,0,0,4,1,-4,18.7
Timothe Luwawu-Cabarrot,BKN,BKN vs. CLE,05/16/2021,W,7,7,3,3,100,1,1,100,0,0,-,0,0,0,1,1,0,0,0,-5,11.5
Nic Claxton,BKN,BKN vs. CLE,05/16/2021,W,23,4,2,4,50.0,0,0,-,0,0,-,2,3,5,0,0,2,1,2,-7,15.0
Landry Shamet,BKN,BKN vs. CLE,05/16/2021,W,25,12,4,8,50.0,4,7,57.1,0,0,-,1,1,2,3,0,0,1,2,11,17.9
Bruce Brown,BKN,BKN vs. CLE,05/16/2021,W,26,12,4,5,80.0,0,0,-,4,6,66.7,0,4,4,4,2,2,1,1,26,33.8
Nathan Knight,ATL,ATL vs. HOU,05/16/2021,W,26,13,6,9,66.7,1,3,33.3,0,2,0.0,3,7,10,0,0,2,0,1,14,31.0
Armoni Brooks,HOU,HOU @ ATL,05/16/2021,L,34,18,6,19,31.6,6,18,33.3,0,0,-,0,4,4,0,2,0,1,3,-31,27.8
Bruno Fernando,ATL,ATL vs. HOU,05/16/2021,W,21,10,4,10,40.0,0,0,-,2,2,100,1,8,9,1,2,0,0,1,10,28.3
Lou Williams,ATL,ATL vs. HOU,05/16/2021,W,17,11,4,6,66.7,0,0,-,3,3,100,0,2,2,6,0,0,4,1,12,18.4
Solomon Hill,ATL,ATL vs. HOU,05/16/2021,W,36,6,2,7,28.6,2,6,33.3,0,0,-,1,4,5,4,2,0,1,2,30,23.0
Jae'Sean Tate,HOU,HOU @ ATL,05/16/2021,L,21,7,3,7,42.9,1,2,50.0,0,2,0.0,0,3,3,5,0,1,2,2,-5,19.1
Onyeka Okongwu,ATL,ATL vs. HOU,05/16/2021,W,33,21,10,13,76.9,0,0,-,1,3,33.3,6,9,15,3,2,2,1,2,17,54.5
Skylar Mays,ATL,ATL vs. HOU,05/16/2021,W,27,16,7,11,63.6,2,5,40.0,0,0,-,0,4,4,7,0,2,1,0,17,36.3
Tony Snell,ATL,ATL vs. HOU,05/16/2021,W,24,8,4,7,57.1,0,0,-,0,0,-,0,2,2,1,2,0,2,3,11,15.9
Kelly Olynyk,HOU,HOU @ ATL,05/16/2021,L,24,16,3,11,27.3,2,5,40.0,8,8,100,1,5,6,4,1,1,2,3,-6,33.2
John Collins,ATL,ATL vs. HOU,05/16/2021,W,16,15,5,7,71.4,1,1,100,4,4,100,0,4,4,0,0,1,0,1,13,22.8
Tremont Waters,BOS,BOS @ NYK,05/16/2021,L,25,17,7,13,53.8,3,8,37.5,0,0,-,0,5,5,5,2,0,3,1,20,33.5
Cameron Oliver,HOU,HOU @ ATL,05/16/2021,L,29,10,5,9,55.6,0,3,0.0,0,1,0.0,4,8,12,1,0,3,1,2,-23,33.9
Jay Scrubb,LAC,LAC @ OKC,05/16/2021,L,36,14,7,17,41.2,0,4,0.0,0,0,-,2,5,7,1,1,0,1,2,-4,25.9
Jaylen Hoard,OKC,OKC vs. LAC,05/16/2021,W,29,5,2,5,40.0,0,2,0.0,1,2,50.0,1,1,2,3,1,2,2,1,-7,18.9
Daniel Oturu,LAC,LAC @ OKC,05/16/2021,L,37,13,5,21,23.8,1,4,25.0,2,2,100,7,5,12,2,2,1,2,3,-2,37.4
Terry Rozier,CHA,CHA @ WAS,05/16/2021,L,37,22,8,19,42.1,3,6,50.0,3,3,100,2,7,9,9,3,0,1,2,13,54.3
Robin Lopez,WAS,WAS vs. CHA,05/16/2021,W,27,18,9,11,81.8,0,0,-,0,0,-,4,2,6,1,1,0,2,2,21,27.7
Miles Bridges,CHA,CHA @ WAS,05/16/2021,L,40,17,6,18,33.3,2,9,22.2,3,3,100,1,3,4,0,0,4,3,2,-12,30.8
Russell Westbrook,WAS,WAS vs. CHA,05/16/2021,W,40,23,6,15,40.0,2,8,25.0,9,12,75.0,3,12,15,10,1,0,3,4,9,56.0
Daniel Gafford,WAS,WAS vs. CHA,05/16/2021,W,16,8,3,6,50.0,0,0,-,2,2,100,1,4,5,0,0,1,3,4,-13,14.0
LaMelo Ball,CHA,CHA @ WAS,05/16/2021,L,33,19,7,21,33.3,2,8,25.0,3,4,75.0,2,5,7,5,2,0,1,1,-2,39.9
Devonte' Graham,CHA,CHA @ WAS,05/16/2021,L,31,15,4,10,40.0,3,8,37.5,4,4,100,0,2,2,2,1,0,1,0,-6,22.4
Goga Bitadze,IND,IND vs. LAL,05/15/2021,L,30,10,3,8,37.5,1,3,33.3,3,6,50.0,2,5,7,1,0,4,1,4,2,30.9
Kelan Martin,IND,IND vs. LAL,05/15/2021,L,26,15,6,9,66.7,3,6,50.0,0,0,-,0,3,3,1,3,2,1,3,5,34.1
LeBron James,LAL,LAL @ IND,05/15/2021,W,28,24,11,22,50.0,1,4,25.0,1,2,50.0,3,4,7,8,0,0,4,2,7,40.4
Doug McDermott,IND,IND vs. LAL,05/15/2021,L,25,17,6,9,66.7,1,3,33.3,4,5,80.0,1,3,4,1,0,0,0,2,-9,23.3
Dennis Schroder,LAL,LAL @ IND,05/15/2021,W,27,14,3,9,33.3,2,6,33.3,6,6,100,0,1,1,4,0,0,3,1,1,18.2
Bryn Forbes,MIL,MIL vs. MIA,05/15/2021,W,20,21,7,9,77.8,5,6,83.3,2,3,66.7,0,0,0,0,0,0,1,1,0,20.0
Nemanja Bjelica,MIA,MIA @ MIL,05/15/2021,L,21,11,3,8,37.5,3,5,60.0,2,2,100,2,2,4,4,2,0,0,1,-3,27.8
Andre Drummond,LAL,LAL @ IND,05/15/2021,W,29,11,4,9,44.4,0,0,-,3,5,60.0,4,11,15,0,0,2,1,1,10,34.0
Anthony Davis,LAL,LAL @ IND,05/15/2021,W,36,28,9,18,50.0,1,4,25.0,9,10,90.0,2,8,10,5,2,0,1,1,9,52.5
Montrezl Harrell,LAL,LAL @ IND,05/15/2021,W,19,9,3,6,50.0,0,0,-,3,4,75.0,2,7,9,0,0,0,2,3,-3,17.8
JaKarr Sampson,IND,IND vs. LAL,05/15/2021,L,20,20,9,13,69.2,0,1,0.0,2,2,100,1,2,3,1,0,0,0,2,-8,25.1
LaMelo Ball,CHA,CHA @ NYK,05/15/2021,L,21,8,4,15,26.7,0,4,0.0,0,0,-,2,1,3,4,1,1,2,0,-21,21.6
Devonte' Graham,CHA,CHA @ NYK,05/15/2021,L,41,25,6,15,40.0,5,12,41.7,8,8,100,2,1,3,8,0,0,1,0,9,39.6
Jalen McDaniels,CHA,CHA @ NYK,05/15/2021,L,40,15,5,10,50.0,2,5,40.0,3,4,75.0,1,9,10,3,1,1,1,2,-4,36.5
Brook Lopez,MIL,MIL vs. MIA,05/15/2021,W,27,18,9,10,90.0,0,0,-,0,0,-,1,5,6,0,0,1,1,0,8,27.2
Giannis Antetokounmpo,MIL,MIL vs. MIA,05/15/2021,W,34,15,6,12,50.0,1,3,33.3,2,6,33.3,0,9,9,4,0,1,1,1,19,33.8
Goran Dragic,MIA,MIA @ MIL,05/15/2021,L,27,17,6,16,37.5,5,9,55.6,0,0,-,0,1,1,0,0,0,2,2,-14,16.2
Bobby Portis,MIL,MIL vs. MIA,05/15/2021,W,19,14,5,8,62.5,1,3,33.3,3,3,100,1,2,3,1,1,0,1,3,11,21.1
Dewayne Dedmon,MIA,MIA @ MIL,05/15/2021,L,13,6,2,4,50.0,1,1,100,1,2,50.0,2,4,6,0,0,0,0,3,-10,13.2
Alec Burks,NYK,NYK vs. CHA,05/15/2021,W,30,14,5,12,41.7,2,7,28.6,2,2,100,1,8,9,5,0,0,1,4,4,31.3
Nerlens Noel,NYK,NYK vs. CHA,05/15/2021,W,34,8,4,5,80.0,0,0,-,0,0,-,2,8,10,0,2,5,0,3,11,41.0
Derrick Rose,NYK,NYK vs. CHA,05/15/2021,W,25,15,6,9,66.7,1,2,50.0,2,2,100,1,0,1,3,0,0,2,1,-8,18.7
Taj Gibson,NYK,NYK vs. CHA,05/15/2021,W,18,4,2,3,66.7,0,0,-,0,0,-,1,4,5,1,0,0,0,1,-2,11.5
Miles Bridges,CHA,CHA @ NYK,05/15/2021,L,34,30,12,21,57.1,5,12,41.7,1,1,100,1,4,5,4,1,0,0,4,-4,45.0
RJ Barrett,NYK,NYK vs. CHA,05/15/2021,W,27,9,4,10,40.0,1,1,100,0,0,-,1,3,4,4,0,1,2,2,-3,20.8
Julius Randle,NYK,NYK vs. CHA,05/15/2021,W,46,33,12,25,48.0,4,10,40.0,5,8,62.5,0,11,11,13,1,0,4,4,10,64.7
Cody Zeller,CHA,CHA @ NYK,05/15/2021,L,36,10,4,8,50.0,0,0,-,2,2,100,4,7,11,3,0,0,2,4,2,25.7
Immanuel Quickley,NYK,NYK vs. CHA,05/15/2021,W,24,13,4,8,50.0,2,6,33.3,3,3,100,1,1,2,1,0,0,0,2,18,16.9
Donte DiVincenzo,MIL,MIL vs. MIA,05/15/2021,W,28,11,3,10,30.0,3,8,37.5,2,4,50.0,0,9,9,4,1,0,1,3,11,29.8
Kendrick Nunn,MIA,MIA @ MIL,05/15/2021,L,37,31,13,18,72.2,4,5,80.0,1,1,100,3,3,6,3,0,1,1,1,-6,44.7
Duncan Robinson,MIA,MIA @ MIL,05/15/2021,L,31,17,6,15,40.0,5,12,41.7,0,0,-,0,0,0,2,1,0,0,2,-4,23.0
Caris LeVert,IND,IND vs. LAL,05/15/2021,L,39,28,11,23,47.8,2,9,22.2,4,4,100,1,4,5,12,2,1,7,3,0,54.0
Kyle Kuzma,LAL,LAL @ IND,05/15/2021,W,22,6,2,4,50.0,1,2,50.0,1,2,50.0,0,1,1,1,0,0,2,0,-4,6.7
T.J. McConnell,IND,IND vs. LAL,05/15/2021,L,31,8,4,8,50.0,0,0,-,0,0,-,0,6,6,9,4,1,3,1,-3,40.7
Kentavious Caldwell-Pope,LAL,LAL @ IND,05/15/2021,W,30,13,5,8,62.5,3,6,50.0,0,0,-,0,0,0,2,2,0,0,3,15,22.0
Cassius Stanley,IND,IND vs. LAL,05/15/2021,L,5,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,0,0,2,-1,1.2
Talen Horton-Tucker,LAL,LAL @ IND,05/15/2021,W,25,11,3,5,60.0,2,2,100,3,4,75.0,0,1,1,2,0,1,0,2,6,18.2
Ben McLemore,LAL,LAL @ IND,05/15/2021,W,13,3,1,4,25.0,1,4,25.0,0,0,-,0,0,0,1,0,0,0,1,-2,4.5
Justin Holiday,IND,IND vs. LAL,05/15/2021,L,35,12,5,11,45.5,2,7,28.6,0,0,-,0,3,3,1,0,0,1,5,-1,16.1
Wesley Matthews,LAL,LAL @ IND,05/15/2021,W,12,3,0,1,0.0,0,1,0.0,3,3,100,0,1,1,2,1,0,0,1,-4,10.2
Bam Adebayo,MIA,MIA @ MIL,05/15/2021,L,33,5,2,9,22.2,0,0,-,1,1,100,1,7,8,8,2,0,2,1,-7,30.6
P.J. Tucker,MIL,MIL vs. MIA,05/15/2021,W,24,2,0,3,0.0,0,3,0.0,2,2,100,0,2,2,1,1,0,0,1,13,8.9
Kyrie Irving,BKN,BKN vs. CHI,05/15/2021,W,30,22,9,16,56.3,3,7,42.9,1,1,100,0,2,2,0,1,1,0,1,5,30.4
Thaddeus Young,CHI,CHI @ BKN,05/15/2021,L,30,19,9,18,50.0,0,1,0.0,1,3,33.3,8,5,13,4,1,0,0,0,-4,43.6
