PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Kelly Oubre Jr.,PHX,PHX vs. HOU,02/04/2019,L,36,23,9,13,69.2,3,4,75.0,2,3,66.7,1,2,3,2,3,1,2,3,8,39.6
James Harden,HOU,HOU @ PHX,02/04/2019,W,38,44,15,26,57.7,5,13,38.5,9,11,81.8,0,8,8,6,3,1,3,3,19,71.6
Chris Paul,HOU,HOU @ PHX,02/04/2019,W,33,18,5,10,50.0,2,4,50.0,6,7,85.7,0,5,5,4,5,0,6,0,5,39.0
Nene,HOU,HOU @ PHX,02/04/2019,W,13,4,2,2,100,0,0,-,0,0,-,1,0,1,0,0,0,0,2,-13,5.2
Kenneth Faried,HOU,HOU @ PHX,02/04/2019,W,34,17,8,11,72.7,0,0,-,1,3,33.3,7,7,14,1,0,1,0,4,19,38.3
Devin Booker,PHX,PHX vs. HOU,02/04/2019,L,33,19,7,12,58.3,0,2,0.0,5,7,71.4,2,5,7,5,0,0,0,4,-21,34.9
James Ennis III,HOU,HOU @ PHX,02/04/2019,W,34,13,5,11,45.5,3,8,37.5,0,0,-,1,1,2,2,4,0,0,3,12,30.4
Josh Jackson,PHX,PHX vs. HOU,02/04/2019,L,37,25,11,23,47.8,1,5,20.0,2,2,100,3,2,5,2,1,0,3,2,-8,34.0
Mikal Bridges,PHX,PHX vs. HOU,02/04/2019,L,38,7,3,9,33.3,1,6,16.7,0,0,-,2,2,4,5,3,0,3,3,-4,25.3
Tony Snell,MIL,MIL @ BKN,02/04/2019,W,22,5,2,4,50.0,1,2,50.0,0,0,-,0,0,0,1,0,0,0,2,7,6.5
George Hill,MIL,MIL @ BKN,02/04/2019,W,17,5,1,3,33.3,1,3,33.3,2,2,100,0,3,3,3,1,0,0,0,10,16.1
Ersan Ilyasova,MIL,MIL @ BKN,02/04/2019,W,20,4,2,8,25.0,0,2,0.0,0,0,-,7,2,9,1,0,0,1,3,3,15.3
Ed Davis,BKN,BKN vs. MIL,02/04/2019,L,7,3,1,3,33.3,0,0,-,1,2,50.0,0,2,2,0,0,1,1,2,-9,7.4
Cheick Diallo,NOP,NOP vs. IND,02/04/2019,L,22,12,5,8,62.5,0,0,-,2,3,66.7,3,10,13,0,1,1,1,2,-11,32.6
Kenrich Williams,NOP,NOP vs. IND,02/04/2019,L,35,8,3,13,23.1,2,8,25.0,0,0,-,2,6,8,5,2,1,1,3,-4,33.1
Jahlil Okafor,NOP,NOP vs. IND,02/04/2019,L,33,25,11,16,68.8,0,0,-,3,3,100,2,11,13,1,1,1,1,5,5,47.1
Eric Bledsoe,MIL,MIL @ BKN,02/04/2019,W,27,15,6,16,37.5,1,7,14.3,2,2,100,0,3,3,5,5,1,0,3,13,44.1
Brook Lopez,MIL,MIL @ BKN,02/04/2019,W,22,8,3,7,42.9,2,5,40.0,0,0,-,1,4,5,2,1,1,1,1,15,22.0
Khris Middleton,MIL,MIL @ BKN,02/04/2019,W,25,12,4,12,33.3,0,2,0.0,4,4,100,1,7,8,4,0,1,2,1,10,28.6
Christian Wood,MIL,MIL @ BKN,02/04/2019,W,3,5,1,1,100,0,0,-,3,5,60.0,0,1,1,0,0,0,0,0,-1,6.2
Dzanan Musa,BKN,BKN vs. MIL,02/04/2019,L,8,4,2,6,33.3,0,3,0.0,0,0,-,0,1,1,0,0,0,1,0,1,4.2
Rondae Hollis-Jefferson,BKN,BKN vs. MIL,02/04/2019,L,20,6,3,6,50.0,0,2,0.0,0,1,0.0,1,2,3,0,0,1,2,4,-10,10.6
Solomon Hill,NOP,NOP vs. IND,02/04/2019,L,5,2,0,0,-,0,0,-,2,2,100,1,0,1,0,0,0,0,0,5,3.2
Domantas Sabonis,IND,IND @ NOP,02/04/2019,W,23,16,7,9,77.8,0,0,-,2,2,100,2,11,13,1,0,0,0,3,-3,33.1
Myles Turner,IND,IND @ NOP,02/04/2019,W,32,15,5,17,29.4,0,4,0.0,5,7,71.4,1,8,9,1,2,3,2,4,9,40.3
Darren Collison,IND,IND @ NOP,02/04/2019,W,35,22,9,14,64.3,3,6,50.0,1,2,50.0,0,4,4,6,1,0,0,1,8,38.8
Jrue Holiday,NOP,NOP vs. IND,02/04/2019,L,39,19,6,15,40.0,0,7,0.0,7,9,77.8,3,9,12,9,1,1,5,0,1,47.9
Thaddeus Young,IND,IND @ NOP,02/04/2019,W,35,14,6,10,60.0,0,0,-,2,2,100,3,2,5,4,0,0,0,1,-1,26.0
Edmond Sumner,IND,IND @ NOP,02/04/2019,W,14,1,0,2,0.0,0,1,0.0,1,2,50.0,0,1,1,1,0,0,1,1,-3,2.7
Ian Clark,NOP,NOP vs. IND,02/04/2019,L,28,18,7,15,46.7,2,7,28.6,2,2,100,1,0,1,4,0,0,3,5,1,22.2
Bojan Bogdanovic,IND,IND @ NOP,02/04/2019,W,33,14,4,12,33.3,3,5,60.0,3,5,60.0,0,1,1,4,1,0,3,3,6,21.2
Tyreke Evans,IND,IND @ NOP,02/04/2019,W,19,9,4,12,33.3,1,3,33.3,0,0,-,0,2,2,2,0,0,2,0,-3,12.4
T.J. Leaf,IND,IND @ NOP,02/04/2019,W,6,5,2,3,66.7,1,2,50.0,0,0,-,0,1,1,0,0,0,0,0,-2,6.2
Frank Jackson,NOP,NOP vs. IND,02/04/2019,L,23,5,2,7,28.6,1,3,33.3,0,0,-,0,2,2,2,0,0,1,0,1,9.4
Aaron Holiday,IND,IND @ NOP,02/04/2019,W,13,8,2,5,40.0,1,3,33.3,3,4,75.0,1,1,2,2,0,0,1,3,-6,12.4
Darius Miller,NOP,NOP vs. IND,02/04/2019,L,37,16,5,13,38.5,4,11,36.4,2,3,66.7,1,3,4,2,0,0,2,3,-7,21.8
Tim Frazier,NOP,NOP vs. IND,02/04/2019,L,18,2,0,3,0.0,0,2,0.0,2,2,100,0,1,1,3,1,0,2,1,-1,8.7
Cory Joseph,IND,IND @ NOP,02/04/2019,W,31,5,2,7,28.6,1,4,25.0,0,0,-,1,4,5,4,1,0,0,1,5,20.0
Mitchell Creek,BKN,BKN vs. MIL,02/04/2019,L,15,8,3,5,60.0,0,1,0.0,2,3,66.7,4,1,5,4,0,0,0,1,2,20.0
D'Angelo Russell,BKN,BKN vs. MIL,02/04/2019,L,29,18,7,20,35.0,2,6,33.3,2,2,100,1,0,1,5,1,0,1,0,-14,28.7
D.J. Wilson,MIL,MIL @ BKN,02/04/2019,W,23,6,2,8,25.0,2,6,33.3,0,4,0.0,0,4,4,1,0,1,0,4,13,15.3
Sterling Brown,MIL,MIL @ BKN,02/04/2019,W,16,2,1,3,33.3,0,2,0.0,0,0,-,1,1,2,1,1,0,0,0,8,8.9
Giannis Antetokounmpo,MIL,MIL @ BKN,02/04/2019,W,32,30,12,19,63.2,0,2,0.0,6,8,75.0,2,13,15,9,0,3,4,2,7,66.5
DeMarre Carroll,BKN,BKN vs. MIL,02/04/2019,L,27,8,2,11,18.2,0,3,0.0,4,5,80.0,2,4,6,2,2,1,1,0,-8,26.2
Jarrett Allen,BKN,BKN vs. MIL,02/04/2019,L,24,8,4,7,57.1,0,1,0.0,0,0,-,5,6,11,1,0,4,2,1,-15,32.7
Malcolm Brogdon,MIL,MIL @ BKN,02/04/2019,W,26,16,7,16,43.8,2,7,28.6,0,0,-,2,6,8,1,1,0,0,3,21,30.1
Shabazz Napier,BKN,BKN vs. MIL,02/04/2019,L,28,15,4,15,26.7,0,10,0.0,7,7,100,0,4,4,4,2,0,1,0,-17,30.8
Alan Williams,BKN,BKN vs. MIL,02/04/2019,L,6,2,1,3,33.3,0,0,-,0,0,-,1,5,6,0,0,0,0,2,6,9.2
Theo Pinson,BKN,BKN vs. MIL,02/04/2019,L,26,10,2,9,22.2,1,5,20.0,5,6,83.3,0,8,8,2,0,0,2,3,1,20.6
Rodions Kurucs,BKN,BKN vs. MIL,02/04/2019,L,27,5,2,10,20.0,1,6,16.7,0,0,-,1,2,3,4,0,1,2,5,-22,15.6
Treveon Graham,BKN,BKN vs. MIL,02/04/2019,L,23,7,2,7,28.6,1,5,20.0,2,2,100,1,5,6,1,0,1,0,3,-10,18.7
Pat Connaughton,MIL,MIL @ BKN,02/04/2019,W,9,5,2,4,50.0,1,1,100,0,0,-,1,0,1,1,0,0,1,1,-11,6.7
Elie Okobo,PHX,PHX vs. HOU,02/04/2019,L,18,2,1,3,33.3,0,1,0.0,0,0,-,0,2,2,3,1,0,4,1,-7,7.9
Jose Calderon,DET,DET vs. DEN,02/04/2019,W,6,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-3,1.5
Zaza Pachulia,DET,DET vs. DEN,02/04/2019,W,19,4,1,3,33.3,0,0,-,2,4,50.0,3,5,8,2,0,2,3,3,11,19.6
Paul George,OKC,OKC @ BOS,02/03/2019,L,39,37,11,27,40.7,5,16,31.3,10,12,83.3,0,4,4,4,1,1,2,2,-6,51.8
Kawhi Leonard,TOR,TOR vs. LAC,02/03/2019,W,26,18,6,12,50.0,3,5,60.0,3,3,100,1,4,5,2,0,0,2,1,8,25.0
Johnathan Motley,LAC,LAC @ TOR,02/03/2019,L,6,4,1,3,33.3,0,0,-,2,3,66.7,0,2,2,0,1,1,0,1,3,12.4
Hamidou Diallo,OKC,OKC @ BOS,02/03/2019,L,10,5,2,2,100,0,0,-,1,1,100,1,0,1,0,1,0,2,1,0,7.2
Daniel Theis,BOS,BOS vs. OKC,02/03/2019,W,17,14,5,6,83.3,2,2,100,2,2,100,1,1,2,0,1,1,0,3,-1,22.4
Jaylen Brown,BOS,BOS vs. OKC,02/03/2019,W,23,12,4,6,66.7,2,2,100,2,4,50.0,0,2,2,2,0,0,1,2,-5,16.4
Dennis Schroder,OKC,OKC @ BOS,02/03/2019,L,23,16,5,13,38.5,2,5,40.0,4,4,100,1,5,6,3,2,0,2,4,8,31.7
Jerami Grant,OKC,OKC @ BOS,02/03/2019,L,33,15,5,8,62.5,2,2,100,3,5,60.0,1,2,3,0,1,1,0,0,-10,24.6
Nerlens Noel,OKC,OKC @ BOS,02/03/2019,L,12,2,1,1,100,0,0,-,0,0,-,2,0,2,0,1,2,0,1,2,13.4
Marcus Morris Sr.,BOS,BOS vs. OKC,02/03/2019,W,33,19,8,14,57.1,2,8,25.0,1,1,100,1,6,7,1,0,0,3,4,5,25.9
Kyrie Irving,BOS,BOS vs. OKC,02/03/2019,W,37,30,14,19,73.7,1,5,20.0,1,1,100,1,3,4,11,0,1,4,5,5,50.3
Lou Williams,LAC,LAC @ TOR,02/03/2019,L,21,18,5,11,45.5,0,0,-,8,9,88.9,0,2,2,3,0,0,3,2,-9,21.9
CJ Miles,TOR,TOR vs. LAC,02/03/2019,W,22,15,4,6,66.7,3,5,60.0,4,4,100,2,2,4,1,1,1,1,4,10,26.3
Tobias Harris,LAC,LAC @ TOR,02/03/2019,L,31,13,5,18,27.8,0,2,0.0,3,3,100,1,3,4,2,1,0,3,4,-17,20.8
Norman Powell,TOR,TOR vs. LAC,02/03/2019,W,16,7,3,11,27.3,0,5,0.0,1,1,100,2,3,5,1,0,1,1,2,11,16.5
Sindarius Thornwell,LAC,LAC @ TOR,02/03/2019,L,8,2,0,1,0.0,0,1,0.0,2,2,100,0,2,2,0,1,0,1,0,2,6.4
Serge Ibaka,TOR,TOR vs. LAC,02/03/2019,W,22,16,6,9,66.7,1,2,50.0,3,4,75.0,5,7,12,0,0,1,1,3,14,32.4
Danny Green,TOR,TOR vs. LAC,02/03/2019,W,20,4,2,4,50.0,0,1,0.0,0,0,-,1,2,3,4,0,0,0,1,8,13.6
Montrezl Harrell,LAC,LAC @ TOR,02/03/2019,L,30,10,5,8,62.5,0,0,-,0,0,-,1,2,3,1,1,4,0,6,-22,30.1
Pascal Siakam,TOR,TOR vs. LAC,02/03/2019,W,22,15,4,10,40.0,1,4,25.0,6,7,85.7,1,3,4,0,0,1,1,2,13,21.8
Wesley Matthews,NYK,NYK vs. MEM,02/03/2019,L,28,5,2,8,25.0,1,7,14.3,0,0,-,0,1,1,0,0,0,2,1,11,4.2
Shelvin Mack,MEM,MEM @ NYK,02/03/2019,W,25,2,1,8,12.5,0,2,0.0,0,0,-,0,2,2,4,2,1,0,3,-5,19.4
Joakim Noah,MEM,MEM @ NYK,02/03/2019,W,16,4,2,4,50.0,0,0,-,0,0,-,0,1,1,2,0,1,1,3,-10,10.2
Mario Hezonja,NYK,NYK vs. MEM,02/03/2019,L,22,14,5,8,62.5,2,4,50.0,2,4,50.0,2,6,8,1,1,0,2,1,4,26.1
JaMychal Green,MEM,MEM @ NYK,02/03/2019,W,9,0,0,2,0.0,0,0,-,0,0,-,1,4,5,0,0,0,0,0,-7,6.0
Boban Marjanovic,LAC,LAC @ TOR,02/03/2019,L,17,10,3,6,50.0,0,0,-,4,5,80.0,4,5,9,2,2,0,2,1,0,27.8
Chris Boucher,TOR,TOR vs. LAC,02/03/2019,W,6,8,4,6,66.7,0,1,0.0,0,0,-,2,2,4,0,1,0,0,2,-3,15.8
Delon Wright,TOR,TOR vs. LAC,02/03/2019,W,20,14,5,10,50.0,0,1,0.0,4,5,80.0,1,2,3,3,2,0,0,0,13,28.1
Shai Gilgeous-Alexander,LAC,LAC @ TOR,02/03/2019,L,26,19,9,15,60.0,0,0,-,1,2,50.0,1,4,5,3,1,2,1,0,-12,37.5
Luke Kornet,NYK,NYK vs. MEM,02/03/2019,L,20,11,4,9,44.4,3,7,42.9,0,0,-,1,3,4,1,0,3,0,1,-3,26.3
Julian Washburn,MEM,MEM @ NYK,02/03/2019,W,20,1,0,1,0.0,0,0,-,1,2,50.0,0,5,5,1,1,0,0,1,5,11.5
Bruno Caboclo,MEM,MEM @ NYK,02/03/2019,W,17,0,0,4,0.0,0,2,0.0,0,0,-,1,1,2,1,1,0,1,4,8,5.9
Jevon Carter,MEM,MEM @ NYK,02/03/2019,W,11,0,0,3,0.0,0,0,-,0,0,-,0,3,3,0,0,1,1,0,-12,5.6
Damyean Dotson,NYK,NYK vs. MEM,02/03/2019,L,20,5,2,7,28.6,1,5,20.0,0,0,-,0,3,3,2,0,0,1,1,-23,10.6
Allonzo Trier,NYK,NYK vs. MEM,02/03/2019,L,15,3,1,3,33.3,1,1,100,0,0,-,0,4,4,1,0,0,4,2,0,5.3
Kadeem Allen,NYK,NYK vs. MEM,02/03/2019,L,20,0,0,3,0.0,0,1,0.0,0,0,-,0,2,2,5,0,1,0,2,3,12.9
Kevin Knox II,NYK,NYK vs. MEM,02/03/2019,L,35,17,5,18,27.8,3,9,33.3,4,4,100,1,1,2,0,1,0,2,3,-13,20.4
Noah Vonleh,NYK,NYK vs. MEM,02/03/2019,L,24,9,3,5,60.0,1,3,33.3,2,2,100,1,5,6,2,0,0,1,1,-12,18.2
Dennis Smith Jr.,NYK,NYK vs. MEM,02/03/2019,L,25,8,3,9,33.3,0,3,0.0,2,4,50.0,0,3,3,6,1,1,2,3,-14,24.6
Ivan Rabb,MEM,MEM @ NYK,02/03/2019,W,14,5,2,6,33.3,0,0,-,1,2,50.0,0,2,2,1,0,0,1,1,-3,7.9
DeAndre Jordan,NYK,NYK vs. MEM,02/03/2019,L,29,12,3,4,75.0,0,0,-,6,8,75.0,1,11,12,2,1,1,1,1,-13,34.4
Marc Gasol,MEM,MEM @ NYK,02/03/2019,W,32,24,11,19,57.9,1,4,25.0,1,1,100,2,7,9,5,1,0,1,2,24,44.3
Mike Conley,MEM,MEM @ NYK,02/03/2019,W,34,25,9,17,52.9,2,6,33.3,5,5,100,1,7,8,7,3,1,1,0,25,56.1
Justin Holiday,MEM,MEM @ NYK,02/03/2019,W,37,19,7,16,43.8,5,10,50.0,0,0,-,0,5,5,2,0,0,1,1,17,27.0
Jaren Jackson Jr.,MEM,MEM @ NYK,02/03/2019,W,26,16,5,11,45.5,1,2,50.0,5,8,62.5,5,2,7,2,0,0,0,5,18,27.4
OG Anunoby,TOR,TOR vs. LAC,02/03/2019,W,24,4,1,3,33.3,0,2,0.0,2,2,100,0,3,3,0,2,1,2,5,4,14.6
Fred VanVleet,TOR,TOR vs. LAC,02/03/2019,W,26,9,4,10,40.0,1,4,25.0,0,0,-,1,4,5,7,3,0,2,3,11,32.5
Jerome Robinson,LAC,LAC @ TOR,02/03/2019,L,17,7,2,5,40.0,1,2,50.0,2,2,100,0,1,1,0,0,0,0,4,-3,8.2
Greg Monroe,TOR,TOR vs. LAC,02/03/2019,W,20,9,3,8,37.5,0,0,-,3,4,75.0,0,7,7,1,1,0,2,3,7,19.9
Tyrone Wallace,LAC,LAC @ TOR,02/03/2019,L,11,2,1,3,33.3,0,1,0.0,0,0,-,0,1,1,1,0,0,1,0,-3,3.7
Jordan Loyd,TOR,TOR vs. LAC,02/03/2019,W,4,2,1,5,20.0,0,3,0.0,0,1,0.0,0,0,0,0,0,0,0,0,-5,2.0
Russell Westbrook,OKC,OKC @ BOS,02/03/2019,L,37,22,8,19,42.1,1,3,33.3,5,8,62.5,2,10,12,16,2,0,4,4,-5,62.4
Patrick McCaw,TOR,TOR vs. LAC,02/03/2019,W,12,0,0,0,-,0,0,-,0,0,-,0,1,1,2,0,0,2,2,-1,2.2
Terrance Ferguson,OKC,OKC @ BOS,02/03/2019,L,34,11,4,9,44.4,3,8,37.5,0,0,-,0,2,2,1,1,0,1,2,-12,16.9
Jayson Tatum,BOS,BOS vs. OKC,02/03/2019,W,31,11,4,8,50.0,0,2,0.0,3,4,75.0,0,7,7,2,2,2,0,3,12,34.4
Terry Rozier,BOS,BOS vs. OKC,02/03/2019,W,17,10,4,8,50.0,1,4,25.0,1,2,50.0,0,7,7,2,0,1,3,0,-3,21.4
Gordon Hayward,BOS,BOS vs. OKC,02/03/2019,W,24,3,1,6,16.7,0,0,-,1,1,100,2,1,3,2,1,0,2,1,2,10.6
Marcus Smart,BOS,BOS vs. OKC,02/03/2019,W,28,18,6,11,54.5,4,9,44.4,2,2,100,0,4,4,7,2,0,0,1,4,39.3
Al Horford,BOS,BOS vs. OKC,02/03/2019,W,31,17,8,13,61.5,1,2,50.0,0,0,-,0,2,2,9,2,1,1,3,6,40.9
Patrick Patterson,OKC,OKC @ BOS,02/03/2019,L,15,5,2,2,100,1,1,100,0,0,-,0,3,3,1,1,1,0,1,5,16.1
Avery Bradley,LAC,LAC @ TOR,02/03/2019,L,22,4,2,6,33.3,0,3,0.0,0,0,-,0,2,2,0,0,0,0,2,-7,6.4
Patrick Beverley,LAC,LAC @ TOR,02/03/2019,L,30,12,4,8,50.0,1,2,50.0,3,3,100,0,2,2,2,0,0,1,4,-18,16.4
Mike Scott,LAC,LAC @ TOR,02/03/2019,L,22,2,1,5,20.0,0,1,0.0,0,0,-,0,3,3,1,0,0,1,0,-4,6.1
Steven Adams,OKC,OKC @ BOS,02/03/2019,L,36,16,7,11,63.6,0,0,-,2,4,50.0,4,5,9,0,2,0,0,3,-7,32.8
Gerald Green,HOU,HOU @ UTA,02/02/2019,W,25,25,7,12,58.3,7,12,58.3,4,5,80.0,0,4,4,1,0,1,1,1,24,33.3
Jae Crowder,UTA,UTA vs. HOU,02/02/2019,L,35,11,4,13,30.8,3,10,30.0,0,2,0.0,1,4,5,1,4,0,3,3,-8,27.5
Malcolm Brogdon,MIL,MIL @ WAS,02/02/2019,W,27,15,6,13,46.2,2,4,50.0,1,1,100,3,6,9,5,0,0,1,1,12,32.3
Chasson Randle,WAS,WAS vs. MIL,02/02/2019,L,14,3,1,4,25.0,1,1,100,0,0,-,0,0,0,5,0,0,2,0,2,8.5
Pat Connaughton,MIL,MIL @ WAS,02/02/2019,W,26,7,3,7,42.9,1,4,25.0,0,0,-,1,3,4,5,2,0,0,1,-3,25.3
Thomas Bryant,WAS,WAS vs. MIL,02/02/2019,L,18,12,6,9,66.7,0,0,-,0,0,-,2,2,4,0,0,1,3,1,-24,16.8
Trevor Ariza,WAS,WAS vs. MIL,02/02/2019,L,39,12,5,12,41.7,1,6,16.7,1,2,50.0,0,6,6,4,1,0,1,3,-27,27.2
Otto Porter Jr.,WAS,WAS vs. MIL,02/02/2019,L,34,18,7,14,50.0,2,4,50.0,2,2,100,3,4,7,2,4,0,1,3,-25,40.4
Jordan McRae,WAS,WAS vs. MIL,02/02/2019,L,14,9,3,5,60.0,1,2,50.0,2,6,33.3,2,1,3,2,0,0,1,1,1,14.6
Sam Dekker,WAS,WAS vs. MIL,02/02/2019,L,18,2,1,6,16.7,0,3,0.0,0,0,-,3,5,8,1,0,1,0,1,9,16.1
Giannis Antetokounmpo,MIL,MIL @ WAS,02/02/2019,W,33,37,10,20,50.0,0,3,0.0,17,17,100,1,9,10,2,1,0,4,4,21,51.0
Jeff Green,WAS,WAS vs. MIL,02/02/2019,L,34,20,6,17,35.3,2,9,22.2,6,7,85.7,1,2,3,2,0,2,1,2,-8,31.6
Royce O'Neale,UTA,UTA vs. HOU,02/02/2019,L,24,10,4,9,44.4,1,4,25.0,1,2,50.0,2,4,6,1,1,1,2,1,-13,22.7
Kenneth Faried,HOU,HOU @ UTA,02/02/2019,W,20,16,6,9,66.7,0,0,-,4,4,100,2,10,12,0,0,1,3,6,5,30.4
Josh Okogie,MIN,MIN vs. DEN,02/02/2019,L,21,4,1,4,25.0,1,3,33.3,1,2,50.0,0,1,1,1,0,0,1,2,-10,5.7
Nikola Jokic,DEN,DEN @ MIN,02/02/2019,W,29,13,4,13,30.8,0,2,0.0,5,8,62.5,8,8,16,10,0,0,5,4,-1,42.2
James Ennis III,HOU,HOU @ UTA,02/02/2019,W,30,10,4,8,50.0,0,2,0.0,2,2,100,2,3,5,0,1,0,1,2,6,18.0
James Harden,HOU,HOU @ UTA,02/02/2019,W,40,43,12,22,54.5,4,12,33.3,15,15,100,0,12,12,5,6,4,5,4,31,89.9
Kentavious Caldwell-Pope,LAL,LAL @ GSW,02/02/2019,L,27,12,5,9,55.6,2,5,40.0,0,3,0.0,3,3,6,0,2,0,0,0,-19,25.2
Miles Bridges,CHA,CHA vs. CHI,02/02/2019,W,27,13,5,7,71.4,2,3,66.7,1,2,50.0,0,1,1,1,1,0,0,2,3,18.7
Brandon Sampson,CHI,CHI @ CHA,02/02/2019,L,13,0,0,2,0.0,0,2,0.0,0,0,-,0,1,1,1,0,0,0,0,6,2.7
Cristiano Felicio,CHI,CHI @ CHA,02/02/2019,L,12,4,2,2,100,0,0,-,0,0,-,0,2,2,0,1,0,0,1,6,9.4
Nicolas Batum,CHA,CHA vs. CHI,02/02/2019,W,31,16,6,10,60.0,4,7,57.1,0,0,-,2,3,5,1,1,0,0,4,16,26.5
Donovan Mitchell,UTA,UTA vs. HOU,02/02/2019,L,36,26,7,24,29.2,2,10,20.0,10,11,90.9,2,4,6,9,1,0,5,2,-8,44.7
Rudy Gobert,UTA,UTA vs. HOU,02/02/2019,L,29,10,3,8,37.5,0,0,-,4,6,66.7,5,8,13,1,1,2,1,3,-15,35.1
Derrick Rose,MIN,MIN vs. DEN,02/02/2019,L,20,8,4,10,40.0,0,2,0.0,0,0,-,0,2,2,5,1,0,1,0,-2,19.9
Isaiah Canaan,MIN,MIN vs. DEN,02/02/2019,L,4,0,0,3,0.0,0,3,0.0,0,0,-,0,1,1,0,0,0,0,0,-2,1.2
Ekpe Udoh,UTA,UTA vs. HOU,02/02/2019,L,3,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,1,0,0,-10,5.0
Kyle Korver,UTA,UTA vs. HOU,02/02/2019,L,17,8,3,6,50.0,1,3,33.3,1,3,33.3,0,2,2,1,0,0,2,1,3,9.9
Austin Rivers,HOU,HOU @ UTA,02/02/2019,W,35,16,4,13,30.8,3,6,50.0,5,7,71.4,1,3,4,5,2,0,0,5,20,34.3
Jamal Crawford,PHX,PHX vs. ATL,02/02/2019,L,7,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,1,1,0,0,1,-10,4.5
Kent Bazemore,ATL,ATL @ PHX,02/02/2019,W,16,9,3,5,60.0,1,2,50.0,2,3,66.7,0,3,3,1,1,0,3,2,8,14.1
Dorian Finney-Smith,DAL,DAL @ CLE,02/02/2019,W,28,7,3,7,42.9,1,4,25.0,0,0,-,3,7,10,1,0,0,2,2,2,18.5
David Nwaba,CLE,CLE vs. DAL,02/02/2019,L,15,12,5,6,83.3,0,0,-,2,4,50.0,2,2,4,1,1,0,0,3,-7,21.3
Ryan Broekhoff,DAL,DAL @ CLE,02/02/2019,W,29,12,4,9,44.4,4,8,50.0,0,0,-,0,0,0,1,0,0,0,3,6,13.5
Jalen Brunson,DAL,DAL @ CLE,02/02/2019,W,33,15,5,10,50.0,1,4,25.0,4,6,66.7,1,5,6,4,0,0,2,4,14,26.2
Ante Zizic,CLE,CLE vs. DAL,02/02/2019,L,20,8,4,9,44.4,0,0,-,0,0,-,3,3,6,0,1,0,2,4,-3,16.2
Cedi Osman,CLE,CLE vs. DAL,02/02/2019,L,14,10,5,9,55.6,0,2,0.0,0,0,-,1,1,2,3,1,0,0,2,-6,19.9
Luka Doncic,DAL,DAL @ CLE,02/02/2019,W,33,35,13,25,52.0,4,11,36.4,5,7,71.4,1,10,11,6,1,0,2,4,8,58.2
Omari Spellman,ATL,ATL @ PHX,02/02/2019,W,7,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,1,-8,2.7
Alex Len,ATL,ATL @ PHX,02/02/2019,W,18,7,3,7,42.9,0,0,-,1,2,50.0,2,7,9,1,0,1,3,2,6,19.3
DeAndre' Bembry,ATL,ATL @ PHX,02/02/2019,W,15,2,1,2,50.0,0,0,-,0,0,-,0,1,1,1,0,0,3,1,8,1.7
Richaun Holmes,PHX,PHX vs. ATL,02/02/2019,L,19,2,1,4,25.0,0,0,-,0,0,-,1,2,3,1,1,2,0,4,-13,16.1
Jawun Evans,PHX,PHX vs. ATL,02/02/2019,L,4,0,0,0,-,0,0,-,0,0,-,0,0,0,1,1,0,0,1,0,4.5
Vince Carter,ATL,ATL @ PHX,02/02/2019,W,4,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,0,1,1,2.4
Joe Ingles,UTA,UTA vs. HOU,02/02/2019,L,30,11,4,12,33.3,3,8,37.5,0,0,-,0,2,2,2,0,0,2,2,-21,14.4
Taj Gibson,MIN,MIN vs. DEN,02/02/2019,L,23,8,4,6,66.7,0,0,-,0,0,-,1,4,5,0,2,1,0,4,3,23.0
Rajon Rondo,LAL,LAL @ GSW,02/02/2019,L,38,12,5,14,35.7,1,5,20.0,1,2,50.0,0,8,8,11,1,0,4,3,-15,37.1
Trey Lyles,DEN,DEN @ MIN,02/02/2019,W,20,19,8,13,61.5,3,6,50.0,0,0,-,1,5,6,0,0,0,0,2,4,26.2
Elie Okobo,PHX,PHX vs. ATL,02/02/2019,L,31,9,4,7,57.1,1,4,25.0,0,0,-,0,3,3,11,0,0,0,3,5,29.1
John Collins,ATL,ATL @ PHX,02/02/2019,W,39,35,13,20,65.0,2,4,50.0,7,11,63.6,10,6,16,2,0,1,2,2,15,58.2
Zach LaVine,CHI,CHI @ CHA,02/02/2019,L,31,18,7,12,58.3,1,2,50.0,3,3,100,0,5,5,3,0,0,1,1,-11,27.5
Malik Monk,CHA,CHA vs. CHI,02/02/2019,W,20,18,6,9,66.7,1,3,33.3,5,5,100,0,3,3,5,0,1,4,2,-2,28.1
Jordan Bell,GSW,GSW vs. LAL,02/02/2019,W,2,0,0,2,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,0.0
Moritz Wagner,LAL,LAL @ GSW,02/02/2019,L,11,7,3,3,100,1,1,100,0,1,0.0,0,3,3,0,0,0,0,1,12,10.6
