PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Tyrese Haliburton,SAC,SAC @ UTA,11/02/2021,L,32,14,6,16,37.5,1,3,33.3,1,2,50.0,0,3,3,3,1,2,1,1,-15,30.1
Jared Butler,UTA,UTA vs. SAC,11/02/2021,W,3,3,1,3,33.3,0,2,0.0,1,2,50.0,0,0,0,0,0,0,0,1,0,3.0
Buddy Hield,SAC,SAC @ UTA,11/02/2021,L,30,19,6,10,60.0,5,7,71.4,2,2,100,1,4,5,3,1,0,0,4,2,32.5
Mike Conley,UTA,UTA vs. SAC,11/02/2021,W,31,30,11,19,57.9,6,9,66.7,2,2,100,0,3,3,2,1,0,4,2,9,35.6
Maurice Harkless,SAC,SAC @ UTA,11/02/2021,L,30,12,5,8,62.5,2,4,50.0,0,0,-,0,3,3,0,1,2,0,0,1,24.6
Rudy Gobert,UTA,UTA vs. SAC,11/02/2021,W,33,12,3,4,75.0,0,0,-,6,9,66.7,1,19,20,1,1,4,3,4,10,49.5
Jordan Clarkson,UTA,UTA vs. SAC,11/02/2021,W,23,2,1,13,7.7,0,11,0.0,0,2,0.0,0,3,3,1,2,1,1,3,-4,15.1
Joe Ingles,UTA,UTA vs. SAC,11/02/2021,W,26,3,1,4,25.0,1,4,25.0,0,0,-,1,1,2,4,0,0,0,1,-7,11.4
Richaun Holmes,SAC,SAC @ UTA,11/02/2021,L,33,10,5,10,50.0,0,0,-,0,0,-,2,8,10,4,0,1,3,4,0,28.0
De'Aaron Fox,SAC,SAC @ UTA,11/02/2021,L,35,13,4,15,26.7,0,4,0.0,5,7,71.4,1,1,2,9,3,1,3,6,5,37.9
Eric Paschall,UTA,UTA vs. SAC,11/02/2021,W,16,2,1,2,50.0,0,1,0.0,0,0,-,2,1,3,0,1,0,1,1,-9,7.6
Davion Mitchell,SAC,SAC @ UTA,11/02/2021,L,30,18,7,15,46.7,2,7,28.6,2,4,50.0,0,4,4,2,0,1,2,4,-1,26.8
Avery Bradley,LAL,LAL vs. HOU,11/02/2021,W,29,2,1,6,16.7,0,3,0.0,0,0,-,1,2,3,2,1,0,1,0,2,10.6
Georgios Kalaitzakis,MIL,MIL @ DET,11/02/2021,W,8,0,0,2,0.0,0,1,0.0,0,2,0.0,0,0,0,0,1,1,0,2,-9,6.0
Cade Cunningham,DET,DET vs. MIL,11/02/2021,L,29,6,2,14,14.3,0,9,0.0,2,2,100,0,2,2,3,0,0,2,2,-22,10.9
Justin Robinson,MIL,MIL @ DET,11/02/2021,W,24,11,4,7,57.1,3,6,50.0,0,0,-,1,2,3,4,0,0,0,1,6,20.6
Frank Jackson,DET,DET vs. MIL,11/02/2021,L,16,8,2,7,28.6,0,5,0.0,4,7,57.1,0,2,2,1,0,0,0,0,-8,11.9
Josh Jackson,DET,DET vs. MIL,11/02/2021,L,16,2,0,4,0.0,0,3,0.0,2,2,100,0,3,3,1,0,1,1,2,-13,9.1
Pat Connaughton,MIL,MIL @ DET,11/02/2021,W,25,16,6,8,75.0,4,5,80.0,0,0,-,0,3,3,2,2,0,1,1,27,27.6
Bobby Portis,MIL,MIL @ DET,11/02/2021,W,22,12,5,13,38.5,1,2,50.0,1,2,50.0,4,4,8,0,1,1,2,4,11,25.6
Trey Lyles,DET,DET vs. MIL,11/02/2021,L,19,13,3,9,33.3,2,8,25.0,5,7,71.4,2,5,7,1,0,0,1,2,-16,21.9
Rodney Hood,MIL,MIL @ DET,11/02/2021,W,17,4,1,4,25.0,1,3,33.3,1,1,100,1,3,4,2,0,0,0,2,14,11.8
Giannis Antetokounmpo,MIL,MIL @ DET,11/02/2021,W,27,28,9,16,56.3,3,7,42.9,7,7,100,0,8,8,9,0,4,3,2,22,60.1
Rodney McGruder,DET,DET vs. MIL,11/02/2021,L,7,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,0,1,3,1.5
Sandro Mamukelashvili,MIL,MIL @ DET,11/02/2021,W,6,5,2,2,100,1,1,100,0,1,0.0,0,0,0,0,0,0,1,1,-6,4.0
Saben Lee,DET,DET vs. MIL,11/02/2021,L,5,3,1,2,50.0,0,1,0.0,1,2,50.0,0,0,0,0,1,0,0,0,4,6.0
Isaiah Stewart,DET,DET vs. MIL,11/02/2021,L,24,5,2,6,33.3,0,0,-,1,2,50.0,4,4,8,0,0,2,2,3,-13,18.6
Saddiq Bey,DET,DET vs. MIL,11/02/2021,L,31,4,2,13,15.4,0,4,0.0,0,1,0.0,6,1,7,3,0,0,0,1,-25,16.9
Hamidou Diallo,DET,DET vs. MIL,11/02/2021,L,6,4,2,3,66.7,0,1,0.0,0,0,-,0,2,2,0,1,0,1,0,6,8.4
Grayson Allen,MIL,MIL @ DET,11/02/2021,W,21,8,2,8,25.0,2,6,33.3,2,2,100,0,3,3,0,0,2,0,1,15,17.6
Jerami Grant,DET,DET vs. MIL,11/02/2021,L,24,21,8,13,61.5,4,8,50.0,1,2,50.0,0,2,2,1,1,1,1,0,-18,29.9
Thanasis Antetokounmpo,MIL,MIL @ DET,11/02/2021,W,23,9,4,4,100,0,0,-,1,2,50.0,1,7,8,1,2,0,2,2,20,24.1
Kelly Olynyk,DET,DET vs. MIL,11/02/2021,L,16,5,2,5,40.0,0,2,0.0,1,1,100,1,3,4,3,0,1,2,3,-11,15.3
Luka Garza,DET,DET vs. MIL,11/02/2021,L,7,3,1,3,33.3,0,0,-,1,1,100,1,0,1,0,1,0,1,2,-4,6.2
Semi Ojeleye,MIL,MIL @ DET,11/02/2021,W,20,4,1,3,33.3,0,1,0.0,2,2,100,1,4,5,0,0,0,2,4,3,8.0
Jordan Nwora,MIL,MIL @ DET,11/02/2021,W,24,16,7,13,53.8,2,5,40.0,0,0,-,0,5,5,3,0,0,2,2,12,24.5
Cory Joseph,DET,DET vs. MIL,11/02/2021,L,15,7,2,6,33.3,0,1,0.0,3,3,100,0,2,2,3,0,0,0,1,-9,13.9
George Hill,MIL,MIL @ DET,11/02/2021,W,22,4,1,4,25.0,0,0,-,2,2,100,1,4,5,7,1,0,2,1,25,21.5
Killian Hayes,DET,DET vs. MIL,11/02/2021,L,26,8,3,7,42.9,2,4,50.0,0,0,-,0,3,3,4,1,0,3,5,-14,17.6
Dennis Schroder,BOS,BOS vs. CHI,11/01/2021,L,21,13,3,10,30.0,2,4,50.0,5,6,83.3,1,2,3,5,2,0,0,1,-11,30.1
Al Horford,BOS,BOS vs. CHI,11/01/2021,L,33,20,8,15,53.3,3,7,42.9,1,1,100,2,8,10,3,1,1,3,1,-10,39.5
Payton Pritchard,BOS,BOS vs. CHI,11/01/2021,L,7,0,0,1,0.0,0,0,-,0,0,-,0,1,1,1,0,0,1,1,8,1.7
Aaron Nesmith,BOS,BOS vs. CHI,11/01/2021,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Javonte Green,CHI,CHI @ BOS,11/01/2021,W,22,6,3,6,50.0,0,1,0.0,0,0,-,4,4,8,0,1,0,1,1,-14,17.6
Romeo Langford,BOS,BOS vs. CHI,11/01/2021,L,11,4,2,4,50.0,0,0,-,0,0,-,0,0,0,1,0,0,0,1,-3,5.5
Robert Williams III,BOS,BOS vs. CHI,11/01/2021,L,24,6,3,6,50.0,0,0,-,0,0,-,4,1,5,1,0,0,1,2,-1,12.5
Jordan McLaughlin,MIN,MIN vs. ORL,11/01/2021,L,20,6,2,7,28.6,1,5,20.0,1,2,50.0,0,0,0,4,0,0,1,2,-23,11.0
Chuma Okeke,ORL,ORL @ MIN,11/01/2021,W,21,8,2,9,22.2,2,7,28.6,2,2,100,2,2,4,2,0,0,0,1,14,15.8
Naz Reid,MIN,MIN vs. ORL,11/01/2021,L,14,10,4,7,57.1,1,3,33.3,1,1,100,1,1,2,1,0,0,1,3,-10,12.9
Cole Anthony,ORL,ORL @ MIN,11/01/2021,W,38,31,8,17,47.1,6,11,54.5,9,11,81.8,0,9,9,8,2,1,4,4,19,58.8
R.J. Hampton,ORL,ORL @ MIN,11/01/2021,W,15,3,1,5,20.0,0,2,0.0,1,1,100,0,2,2,0,0,0,1,0,4,4.4
Bones Hyland,DEN,DEN @ MEM,11/01/2021,L,16,8,3,10,30.0,2,6,33.3,0,0,-,0,1,1,1,2,0,0,0,2,16.7
Ziaire Williams,MEM,MEM vs. DEN,11/01/2021,W,16,5,2,11,18.2,1,5,20.0,0,0,-,1,1,2,0,0,1,0,1,6,10.4
Ja Morant,MEM,MEM vs. DEN,11/01/2021,W,35,26,12,22,54.5,1,3,33.3,1,2,50.0,3,4,7,8,1,0,4,0,2,45.4
Michael Porter Jr.,DEN,DEN @ MEM,11/01/2021,L,36,10,4,9,44.4,0,3,0.0,2,4,50.0,0,8,8,3,1,1,1,0,3,29.1
De'Anthony Melton,MEM,MEM vs. DEN,11/01/2021,W,25,9,3,11,27.3,1,5,20.0,2,2,100,0,7,7,1,1,0,1,3,6,20.9
Jaren Jackson Jr.,MEM,MEM vs. DEN,11/01/2021,W,18,11,4,7,57.1,3,4,75.0,0,0,-,0,4,4,0,1,1,1,5,3,20.8
Derrick White,SAS,SAS @ IND,11/01/2021,L,27,13,4,10,40.0,3,5,60.0,2,2,100,0,2,2,7,0,0,0,2,-23,25.9
Zach LaVine,CHI,CHI @ BOS,11/01/2021,W,38,26,9,20,45.0,1,8,12.5,7,7,100,0,3,3,7,1,0,1,3,12,42.1
Josh Richardson,BOS,BOS vs. CHI,11/01/2021,L,25,7,3,7,42.9,1,4,25.0,0,0,-,2,0,2,1,0,0,1,1,-21,9.9
Derrick Jones Jr.,CHI,CHI @ BOS,11/01/2021,W,21,9,3,5,60.0,1,2,50.0,2,2,100,1,3,4,0,1,2,0,1,23,22.8
Alex Caruso,CHI,CHI @ BOS,11/01/2021,W,23,9,2,5,40.0,1,3,33.3,4,4,100,0,3,3,6,2,1,3,4,21,27.6
Jayson Tatum,BOS,BOS vs. CHI,11/01/2021,L,36,20,8,22,36.4,1,4,25.0,3,4,75.0,1,3,4,3,2,0,1,3,-24,34.3
Grant Williams,BOS,BOS vs. CHI,11/01/2021,L,12,0,0,2,0.0,0,1,0.0,0,0,-,3,2,5,2,0,0,0,0,-2,9.0
Danilo Gallinari,ATL,ATL vs. WAS,11/01/2021,W,17,12,4,10,40.0,4,7,57.1,0,0,-,4,1,5,0,1,0,0,1,0,21.0
Lou Williams,ATL,ATL vs. WAS,11/01/2021,W,13,6,2,8,25.0,0,3,0.0,2,2,100,0,0,0,0,1,0,0,1,-8,9.0
Jeff Green,DEN,DEN @ MEM,11/01/2021,L,20,8,3,7,42.9,0,2,0.0,2,2,100,0,4,4,3,0,0,2,2,-14,15.3
Will Barton,DEN,DEN @ MEM,11/01/2021,L,29,4,1,8,12.5,0,2,0.0,2,2,100,1,3,4,4,2,0,2,1,-14,18.8
JaMychal Green,DEN,DEN @ MEM,11/01/2021,L,15,9,4,6,66.7,1,3,33.3,0,0,-,1,2,3,1,1,1,1,2,-9,19.1
PJ Dozier,DEN,DEN @ MEM,11/01/2021,L,19,7,3,6,50.0,1,4,25.0,0,0,-,0,1,1,1,1,1,0,1,-10,15.7
Derrick Favors,OKC,OKC @ LAC,11/01/2021,L,16,9,3,3,100,1,1,100,2,2,100,0,4,4,0,0,0,0,2,8,13.8
Paul George,LAC,LAC vs. OKC,11/01/2021,W,40,32,11,24,45.8,5,8,62.5,5,6,83.3,0,9,9,7,3,1,4,3,1,61.3
Ayo Dosunmu,CHI,CHI @ BOS,11/01/2021,W,22,14,6,6,100,2,2,100,0,0,-,1,3,4,2,0,0,2,2,15,19.8
John Konchar,MEM,MEM vs. DEN,11/01/2021,W,12,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,0,2,6,1.5
Xavier Tillman,MEM,MEM vs. DEN,11/01/2021,W,17,12,5,7,71.4,0,0,-,2,3,66.7,3,2,5,0,1,0,2,3,7,19.0
Desmond Bane,MEM,MEM vs. DEN,11/01/2021,W,32,11,5,11,45.5,1,5,20.0,0,0,-,1,5,6,2,0,0,2,3,3,19.2
Facundo Campazzo,DEN,DEN @ MEM,11/01/2021,L,16,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,0,0,1,1,2,-10,5.2
Danny Green,PHI,PHI vs. POR,11/01/2021,W,19,11,4,5,80.0,3,4,75.0,0,0,-,0,3,3,1,1,1,0,2,5,22.1
Damian Lillard,POR,POR @ PHI,11/01/2021,L,36,20,7,20,35.0,2,9,22.2,4,5,80.0,1,6,7,10,0,0,3,2,-14,40.4
Monte Morris,DEN,DEN @ MEM,11/01/2021,L,28,11,5,12,41.7,1,5,20.0,0,0,-,0,1,1,6,1,0,1,0,2,23.2
Tyus Jones,MEM,MEM vs. DEN,11/01/2021,W,27,17,6,9,66.7,5,7,71.4,0,0,-,1,7,8,4,2,0,1,0,7,37.6
Wendell Carter Jr.,ORL,ORL @ MIN,11/01/2021,W,36,15,5,8,62.5,2,3,66.7,3,5,60.0,4,10,14,3,0,0,2,6,3,34.3
Josh Okogie,MIN,MIN vs. ORL,11/01/2021,L,12,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,6,0.0
Jarred Vanderbilt,MIN,MIN vs. ORL,11/01/2021,L,29,10,3,8,37.5,0,2,0.0,4,4,100,1,7,8,0,0,0,0,2,-10,19.6
Anthony Edwards,MIN,MIN vs. ORL,11/01/2021,L,37,24,10,22,45.5,2,8,25.0,2,4,50.0,2,4,6,3,2,0,2,1,-11,39.7
Jaden McDaniels,MIN,MIN vs. ORL,11/01/2021,L,17,5,2,4,50.0,1,3,33.3,0,0,-,2,0,2,1,2,0,2,6,0,12.9
Leandro Bolmaro,MIN,MIN vs. ORL,11/01/2021,L,1,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,0,0,1,1.2
Nathan Knight,MIN,MIN vs. ORL,11/01/2021,L,1,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,1,1.2
Corey Kispert,WAS,WAS @ ATL,11/01/2021,L,11,5,2,3,66.7,1,2,50.0,0,0,-,0,2,2,0,1,0,0,0,12,10.4
Deni Avdija,WAS,WAS @ ATL,11/01/2021,L,18,9,4,5,80.0,1,2,50.0,0,0,-,0,2,2,0,1,1,0,2,8,17.4
Daniel Gafford,WAS,WAS @ ATL,11/01/2021,L,15,4,2,6,33.3,0,0,-,0,0,-,3,2,5,0,0,3,0,4,-8,19.0
De'Andre Hunter,ATL,ATL vs. WAS,11/01/2021,W,27,11,5,11,45.5,1,4,25.0,0,0,-,0,2,2,0,2,0,1,4,5,18.4
Cam Reddish,ATL,ATL vs. WAS,11/01/2021,W,27,15,4,10,40.0,3,6,50.0,4,4,100,1,3,4,2,2,0,2,1,2,26.8
Trae Young,ATL,ATL vs. WAS,11/01/2021,W,36,26,7,16,43.8,1,6,16.7,11,11,100,0,4,4,6,1,0,6,2,19,36.8
Aaron Holiday,WAS,WAS @ ATL,11/01/2021,L,14,5,2,2,100,1,1,100,0,0,-,0,1,1,2,0,0,1,2,12,8.2
Kyle Kuzma,WAS,WAS @ ATL,11/01/2021,L,34,18,7,15,46.7,4,9,44.4,0,0,-,1,5,6,2,0,0,2,4,-7,26.2
Bruno Fernando,BOS,BOS vs. CHI,11/01/2021,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Lonzo Ball,CHI,CHI @ BOS,11/01/2021,W,32,12,4,10,40.0,4,6,66.7,0,0,-,0,6,6,4,1,0,3,2,-2,25.2
Juancho Hernangomez,BOS,BOS vs. CHI,11/01/2021,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Jaylen Brown,BOS,BOS vs. CHI,11/01/2021,L,34,28,10,18,55.6,5,8,62.5,3,4,75.0,0,7,7,3,1,0,1,3,1,42.9
Marcus Smart,BOS,BOS vs. CHI,11/01/2021,L,33,16,5,11,45.5,3,5,60.0,3,5,60.0,0,1,1,0,4,0,1,2,-7,28.2
Nikola Vucevic,CHI,CHI @ BOS,11/01/2021,W,35,11,5,11,45.5,1,5,20.0,0,0,-,2,8,10,9,0,2,2,2,0,40.5
Franz Wagner,ORL,ORL @ MIN,11/01/2021,W,31,28,10,18,55.6,5,9,55.6,3,5,60.0,2,2,4,2,2,1,0,0,14,44.8
Jalen Suggs,ORL,ORL @ MIN,11/01/2021,W,32,15,5,14,35.7,1,6,16.7,4,4,100,0,4,4,1,0,1,5,3,4,19.3
Mo Bamba,ORL,ORL @ MIN,11/01/2021,W,34,8,3,7,42.9,0,3,0.0,2,2,100,4,6,10,1,0,4,4,5,4,29.5
Terrence Ross,ORL,ORL @ MIN,11/01/2021,W,28,5,2,3,66.7,1,2,50.0,0,0,-,0,3,3,4,1,0,0,0,13,17.6
John Collins,ATL,ATL vs. WAS,11/01/2021,W,31,12,3,7,42.9,0,1,0.0,6,6,100,2,7,9,6,0,1,0,0,7,34.8
Delon Wright,ATL,ATL vs. WAS,11/01/2021,W,12,2,1,1,100,0,0,-,0,0,-,0,0,0,3,1,0,1,0,-12,8.5
Montrezl Harrell,WAS,WAS @ ATL,11/01/2021,L,33,13,3,7,42.9,0,0,-,7,7,100,2,6,8,3,0,0,2,3,1,25.1
Bogdan Bogdanovic,ATL,ATL vs. WAS,11/01/2021,W,34,16,5,9,55.6,4,6,66.7,2,2,100,1,5,6,6,0,0,0,2,20,32.2
Clint Capela,ATL,ATL vs. WAS,11/01/2021,W,33,16,7,9,77.8,0,0,-,2,2,100,4,8,12,1,1,2,0,3,2,40.9
Spencer Dinwiddie,WAS,WAS @ ATL,11/01/2021,L,29,14,5,11,45.5,1,5,20.0,3,3,100,0,5,5,10,1,0,1,2,12,37.0
Raul Neto,WAS,WAS @ ATL,11/01/2021,L,19,6,2,6,33.3,0,3,0.0,2,2,100,0,1,1,5,1,0,2,3,-19,15.7
Kentavious Caldwell-Pope,WAS,WAS @ ATL,11/01/2021,L,30,11,4,10,40.0,2,6,33.3,1,1,100,1,3,4,2,1,0,0,2,-15,21.8
Gorgui Dieng,ATL,ATL vs. WAS,11/01/2021,W,10,2,0,2,0.0,0,1,0.0,2,2,100,1,4,5,0,0,2,1,3,0,13.0
Bradley Beal,WAS,WAS @ ATL,11/01/2021,L,34,24,10,21,47.6,3,11,27.3,1,1,100,0,2,2,3,2,0,4,2,-19,32.9
Davis Bertans,WAS,WAS @ ATL,11/01/2021,L,3,2,0,0,-,0,0,-,2,2,100,0,0,0,0,0,0,0,0,-12,2.0
Steven Adams,MEM,MEM vs. DEN,11/01/2021,W,31,6,3,8,37.5,0,0,-,0,0,-,1,6,7,1,1,2,1,1,2,23.9
Aaron Gordon,DEN,DEN @ MEM,11/01/2021,L,28,15,6,12,50.0,2,5,40.0,1,3,33.3,3,7,10,1,0,0,1,0,5,27.5
Kyle Anderson,MEM,MEM vs. DEN,11/01/2021,W,26,9,4,10,40.0,1,4,25.0,0,0,-,1,8,9,3,1,0,0,0,3,27.3
Nikola Jokic,DEN,DEN @ MEM,11/01/2021,L,33,23,9,15,60.0,2,6,33.3,3,4,75.0,1,6,7,7,0,4,3,2,0,50.9
Andre Drummond,PHI,PHI vs. POR,11/01/2021,W,34,14,5,11,45.5,0,0,-,4,4,100,4,11,15,7,5,1,0,4,15,60.5
Cody Zeller,POR,POR @ PHI,11/01/2021,L,11,0,0,1,0.0,0,0,-,0,0,-,1,2,3,0,0,0,0,2,0,3.6
Ty Jerome,OKC,OKC @ LAC,11/01/2021,L,6,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,0,1,0,0,1,2,3.0
Jeremiah Robinson-Earl,OKC,OKC @ LAC,11/01/2021,L,23,3,1,3,33.3,0,2,0.0,1,2,50.0,3,3,6,1,1,0,0,1,6,14.7
Nicolas Batum,LAC,LAC vs. OKC,11/01/2021,W,32,14,5,10,50.0,4,8,50.0,0,0,-,2,6,8,1,2,1,0,1,13,34.1
Eric Bledsoe,LAC,LAC vs. OKC,11/01/2021,W,26,5,2,8,25.0,0,4,0.0,1,1,100,0,3,3,3,0,2,4,3,-2,15.1
Mike Muscala,OKC,OKC @ LAC,11/01/2021,L,25,8,2,12,16.7,1,7,14.3,3,3,100,0,7,7,3,1,0,0,2,-9,23.9
Luke Kennard,LAC,LAC vs. OKC,11/01/2021,W,30,14,4,10,40.0,4,8,50.0,2,2,100,0,4,4,2,0,0,0,0,11,21.8
Isaiah Hartenstein,LAC,LAC vs. OKC,11/01/2021,W,18,2,1,3,33.3,0,1,0.0,0,0,-,4,8,12,2,1,1,0,1,1,25.4
Terance Mann,LAC,LAC vs. OKC,11/01/2021,W,32,10,4,14,28.6,0,5,0.0,2,4,50.0,3,2,5,1,2,0,1,3,16,22.5
Theo Maledon,OKC,OKC @ LAC,11/01/2021,L,28,7,3,10,30.0,1,5,20.0,0,0,-,2,5,7,1,0,0,3,2,-4,13.9
Aleksej Pokusevski,OKC,OKC @ LAC,11/01/2021,L,15,9,4,6,66.7,1,2,50.0,0,0,-,1,4,5,1,1,1,0,0,-5,22.5
Josh Giddey,OKC,OKC @ LAC,11/01/2021,L,35,15,6,15,40.0,1,4,25.0,2,2,100,0,5,5,7,2,2,3,4,-9,40.5
Karl-Anthony Towns,MIN,MIN vs. ORL,11/01/2021,L,37,23,8,17,47.1,4,8,50.0,3,7,42.9,6,10,16,6,2,0,2,3,-24,55.2
Malik Beasley,MIN,MIN vs. ORL,11/01/2021,L,32,11,4,16,25.0,3,12,25.0,0,0,-,3,3,6,2,1,0,2,0,-20,22.2
Taurean Prince,MIN,MIN vs. ORL,11/01/2021,L,21,5,2,7,28.6,1,5,20.0,0,1,0.0,0,0,0,1,1,0,1,2,-15,8.5
Moritz Wagner,ORL,ORL @ MIN,11/01/2021,W,6,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,15,3.2
Brad Wanamaker,IND,IND vs. SAS,11/01/2021,W,21,5,2,4,50.0,1,1,100,0,0,-,1,3,4,4,0,0,2,4,0,13.8
Goga Bitadze,IND,IND vs. SAS,11/01/2021,W,9,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,1,0,0,0,-3,3.0
Kelan Martin,IND,IND vs. SAS,11/01/2021,W,13,8,3,4,75.0,2,3,66.7,0,1,0.0,0,0,0,3,1,0,1,0,-13,14.5
Tre Jones,SAS,SAS @ IND,11/01/2021,L,18,9,4,5,80.0,0,1,0.0,1,1,100,0,1,1,4,0,0,0,0,10,16.2
Ricky Rubio,CLE,CLE @ CHA,11/01/2021,W,25,5,1,7,14.3,1,2,50.0,2,4,50.0,0,1,1,8,2,1,3,1,23,24.2
Ish Smith,CHA,CHA vs. CLE,11/01/2021,L,11,4,2,4,50.0,0,0,-,0,0,-,0,1,1,1,0,0,0,1,-16,6.7
Mason Plumlee,CHA,CHA vs. CLE,11/01/2021,L,26,2,1,2,50.0,0,0,-,0,0,-,4,3,7,3,0,3,2,3,13,21.9
Cody Martin,CHA,CHA vs. CLE,11/01/2021,L,27,10,4,9,44.4,1,1,100,1,2,50.0,5,1,6,4,1,0,1,3,2,25.2
Collin Sexton,CLE,CLE @ CHA,11/01/2021,W,36,17,5,17,29.4,1,5,20.0,6,8,75.0,4,3,7,2,2,0,2,0,0,32.4
Nick Richards,CHA,CHA vs. CLE,11/01/2021,L,4,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,1,1,2,1.0
Evan Mobley,CLE,CLE @ CHA,11/01/2021,W,40,15,7,15,46.7,0,2,0.0,1,2,50.0,4,6,10,3,2,1,4,4,-2,36.5
Gordon Hayward,CHA,CHA vs. CLE,11/01/2021,L,29,6,2,7,28.6,2,6,33.3,0,0,-,0,3,3,2,2,1,2,1,-4,19.6
Kelly Oubre Jr.,CHA,CHA vs. CLE,11/01/2021,L,21,2,1,8,12.5,0,3,0.0,0,0,-,3,1,4,1,1,1,1,5,-14,13.3
Jarrett Allen,CLE,CLE @ CHA,11/01/2021,W,35,24,9,13,69.2,0,0,-,6,9,66.7,6,10,16,2,1,3,1,2,12,57.2
Miles Bridges,CHA,CHA vs. CLE,11/01/2021,L,36,13,4,18,22.2,1,7,14.3,4,4,100,2,7,9,8,3,2,3,2,5,47.8
Alec Burks,NYK,NYK vs. TOR,11/01/2021,L,16,5,2,3,66.7,1,1,100,0,0,-,0,1,1,0,1,0,0,1,0,9.2
Chris Boucher,TOR,TOR @ NYK,11/01/2021,W,10,2,1,4,25.0,0,3,0.0,0,0,-,1,0,1,0,0,1,1,1,-4,5.2
Precious Achiuwa,TOR,TOR @ NYK,11/01/2021,W,17,2,1,9,11.1,0,1,0.0,0,0,-,2,7,9,1,1,0,2,1,-11,15.3
Immanuel Quickley,NYK,NYK vs. TOR,11/01/2021,L,19,7,1,7,14.3,1,6,16.7,4,4,100,0,2,2,5,0,0,0,1,7,16.9
Malachi Flynn,TOR,TOR @ NYK,11/01/2021,W,11,3,1,3,33.3,1,2,50.0,0,0,-,0,0,0,2,0,0,0,2,4,6.0
Jericho Sims,NYK,NYK vs. TOR,11/01/2021,L,5,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,1,1,1,0.2
Fred VanVleet,TOR,TOR @ NYK,11/01/2021,W,37,17,7,16,43.8,3,8,37.5,0,0,-,0,9,9,8,2,0,1,1,0,44.8
T.J. McConnell,IND,IND vs. SAS,11/01/2021,W,26,10,5,7,71.4,0,0,-,0,0,-,1,2,3,10,3,1,0,3,10,40.6
Myles Turner,IND,IND vs. SAS,11/01/2021,W,24,19,7,10,70.0,1,4,25.0,4,5,80.0,1,7,8,0,2,3,3,3,18,40.6
Dejounte Murray,SAS,SAS @ IND,11/01/2021,L,26,16,6,10,60.0,3,5,60.0,1,2,50.0,0,2,2,6,1,0,0,1,-19,30.4
Jakob Poeltl,SAS,SAS @ IND,11/01/2021,L,22,11,5,9,55.6,0,0,-,1,2,50.0,3,3,6,1,0,1,2,1,-21,20.7
Bryn Forbes,SAS,SAS @ IND,11/01/2021,L,19,10,3,3,100,3,3,100,1,2,50.0,0,0,0,1,0,0,2,1,-4,9.5
Devin Vassell,SAS,SAS @ IND,11/01/2021,L,27,15,6,12,50.0,1,3,33.3,2,3,66.7,0,3,3,3,2,1,2,1,-8,30.1
Keita Bates-Diop,SAS,SAS @ IND,11/01/2021,L,25,10,5,9,55.6,0,2,0.0,0,0,-,1,6,7,0,0,1,2,0,11,19.4
Torrey Craig,IND,IND vs. SAS,11/01/2021,W,26,7,3,6,50.0,1,4,25.0,0,0,-,2,3,5,1,0,0,1,3,6,13.5
Caris LeVert,IND,IND vs. SAS,11/01/2021,W,24,16,6,19,31.6,3,7,42.9,1,2,50.0,0,2,2,7,0,0,3,1,16,25.9
Domantas Sabonis,IND,IND vs. SAS,11/01/2021,W,36,24,11,15,73.3,0,2,0.0,2,2,100,4,9,13,6,1,0,1,2,15,50.6
Justin Holiday,IND,IND vs. SAS,11/01/2021,W,25,17,6,8,75.0,5,7,71.4,0,0,-,0,0,0,4,2,0,2,0,20,27.0
Thaddeus Young,SAS,SAS @ IND,11/01/2021,L,15,2,1,3,33.3,0,0,-,0,0,-,0,3,3,5,1,0,2,1,-1,14.1
Duane Washington Jr.,IND,IND vs. SAS,11/01/2021,W,3,5,2,3,66.7,1,2,50.0,0,0,-,0,1,1,0,0,0,0,0,-8,6.2
Chris Duarte,IND,IND vs. SAS,11/01/2021,W,28,18,6,11,54.5,4,6,66.7,2,2,100,1,2,3,2,1,0,1,2,12,26.6
Keldon Johnson,SAS,SAS @ IND,11/01/2021,L,23,9,4,11,36.4,1,2,50.0,0,0,-,3,2,5,4,1,0,3,1,-24,21.0
