PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Jeremy Sochan,SAS,SAS vs. WAS,01/30/2023,L,27,17,7,13,53.8,1,3,33.3,2,3,66.7,0,2,2,5,0,0,1,4,-9,25.9
Kendrick Nunn,WAS,WAS @ SAS,01/30/2023,W,20,12,5,11,45.5,1,3,33.3,1,1,100,1,2,3,2,1,0,0,1,11,21.6
Deni Avdija,WAS,WAS @ SAS,01/30/2023,W,33,25,10,12,83.3,2,2,100,3,4,75.0,1,8,9,1,1,1,2,4,25,41.3
Keegan Murray,SAC,SAC @ MIN,01/30/2023,W,39,13,5,12,41.7,3,8,37.5,0,0,-,6,7,13,1,1,0,0,1,1,33.1
Jaden McDaniels,MIN,MIN vs. SAC,01/30/2023,L,33,11,4,8,50.0,1,4,25.0,2,3,66.7,1,2,3,4,0,0,0,3,-1,20.6
Anthony Edwards,MIN,MIN vs. SAC,01/30/2023,L,41,33,14,27,51.9,4,11,36.4,1,4,25.0,2,6,8,5,2,2,6,2,-11,56.1
Malik Monk,SAC,SAC @ MIN,01/30/2023,W,32,19,9,14,64.3,0,2,0.0,1,1,100,1,1,2,5,3,0,5,2,3,32.9
De'Aaron Fox,SAC,SAC @ MIN,01/30/2023,W,41,32,13,27,48.1,2,4,50.0,4,5,80.0,0,5,5,4,2,1,2,2,2,51.0
Trey Lyles,SAC,SAC @ MIN,01/30/2023,W,16,11,4,6,66.7,1,2,50.0,2,3,66.7,0,3,3,1,1,0,0,0,11,19.1
D'Angelo Russell,MIN,MIN vs. SAC,01/30/2023,L,40,10,4,16,25.0,2,10,20.0,0,3,0.0,0,4,4,7,0,0,2,1,-11,23.3
Kyle Anderson,MIN,MIN vs. SAC,01/30/2023,L,36,9,3,8,37.5,1,3,33.3,2,2,100,2,6,8,6,0,1,3,3,-4,27.6
Rudy Gobert,MIN,MIN vs. SAC,01/30/2023,L,40,19,7,9,77.8,0,0,-,5,10,50.0,1,13,14,1,1,0,3,3,5,37.3
Harrison Barnes,SAC,SAC @ MIN,01/30/2023,W,41,8,3,11,27.3,1,4,25.0,1,3,33.3,1,1,2,1,4,0,1,2,1,22.9
Davion Mitchell,SAC,SAC @ MIN,01/30/2023,W,12,2,1,3,33.3,0,0,-,0,0,-,0,2,2,0,0,0,1,2,5,3.4
Matt Ryan,MIN,MIN vs. SAC,01/30/2023,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,6,0.0
Naz Reid,MIN,MIN vs. SAC,01/30/2023,L,16,6,3,9,33.3,0,4,0.0,0,0,-,2,1,3,1,1,0,1,2,-8,13.1
Jaylen Nowell,MIN,MIN vs. SAC,01/30/2023,L,22,14,5,10,50.0,1,3,33.3,3,3,100,0,2,2,0,1,0,1,1,8,18.4
Terence Davis,SAC,SAC @ MIN,01/30/2023,W,16,8,2,6,33.3,2,4,50.0,2,2,100,0,2,2,1,1,0,0,1,16,14.9
Chimezie Metu,SAC,SAC @ MIN,01/30/2023,W,11,5,2,3,66.7,0,1,0.0,1,2,50.0,0,3,3,2,1,0,0,3,0,14.6
Kevin Huerter,SAC,SAC @ MIN,01/30/2023,W,22,3,1,7,14.3,0,5,0.0,1,2,50.0,0,5,5,4,1,0,0,2,-7,18.0
Taurean Prince,MIN,MIN vs. SAC,01/30/2023,L,13,3,1,2,50.0,1,2,50.0,0,0,-,0,4,4,0,1,0,1,1,-9,9.8
Domantas Sabonis,SAC,SAC @ MIN,01/30/2023,W,36,17,7,10,70.0,0,0,-,3,4,75.0,2,11,13,1,1,2,3,6,3,40.1
Markieff Morris,BKN,BKN vs. LAL,01/30/2023,W,7,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,1,1,2,6,5.2
Bol Bol,ORL,ORL @ PHI,01/30/2023,W,10,0,0,2,0.0,0,0,-,0,0,-,0,3,3,0,1,1,3,0,-2,6.6
John Collins,ATL,ATL @ POR,01/30/2023,L,38,16,7,12,58.3,0,2,0.0,2,6,33.3,2,4,6,3,0,0,0,5,-1,27.7
Drew Eubanks,POR,POR vs. ATL,01/30/2023,W,22,3,0,1,0.0,0,0,-,3,3,100,0,3,3,2,0,1,0,0,4,12.6
Nassir Little,POR,POR vs. ATL,01/30/2023,W,13,6,2,3,66.7,2,2,100,0,0,-,0,0,0,0,0,0,0,2,4,6.0
Onyeka Okongwu,ATL,ATL @ POR,01/30/2023,L,19,8,4,4,100,0,0,-,0,0,-,2,5,7,1,1,0,0,3,-3,20.9
Trent Forrest,ATL,ATL @ POR,01/30/2023,L,10,2,1,1,100,0,0,-,0,0,-,0,2,2,3,0,0,2,2,0,6.9
Shaedon Sharpe,POR,POR vs. ATL,01/30/2023,W,24,10,4,9,44.4,1,4,25.0,1,2,50.0,0,4,4,1,0,1,2,4,5,17.3
Dejounte Murray,ATL,ATL @ POR,01/30/2023,L,38,40,13,25,52.0,5,8,62.5,9,9,100,3,5,8,7,2,0,0,1,-4,66.1
AJ Griffin,ATL,ATL @ POR,01/30/2023,L,21,13,4,9,44.4,3,4,75.0,2,2,100,0,1,1,0,0,0,0,2,-2,14.2
Jaylin Williams,OKC,OKC vs. GSW,01/30/2023,L,18,12,5,9,55.6,2,3,66.7,0,0,-,2,6,8,3,1,0,0,1,1,29.1
Isaiah Joe,OKC,OKC vs. GSW,01/30/2023,L,25,10,4,7,57.1,2,5,40.0,0,0,-,0,3,3,0,0,0,0,3,7,13.6
Jordan Poole,GSW,GSW @ OKC,01/30/2023,W,31,15,4,12,33.3,2,6,33.3,5,8,62.5,0,0,0,4,2,0,2,1,10,25.0
Donte DiVincenzo,GSW,GSW @ OKC,01/30/2023,W,26,8,3,8,37.5,2,5,40.0,0,0,-,0,4,4,3,3,0,2,2,-10,24.3
Andrew Wiggins,GSW,GSW @ OKC,01/30/2023,W,32,15,7,13,53.8,1,4,25.0,0,0,-,0,4,4,1,1,2,1,4,10,29.3
Draymond Green,GSW,GSW @ OKC,01/30/2023,W,31,7,3,4,75.0,0,1,0.0,1,2,50.0,1,8,9,12,2,0,3,3,2,38.8
Klay Thompson,GSW,GSW @ OKC,01/30/2023,W,37,28,10,21,47.6,6,14,42.9,2,2,100,0,7,7,3,1,0,2,2,4,41.9
Ousmane Dieng,OKC,OKC vs. GSW,01/30/2023,L,7,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,1,2,3.2
Jalen Williams,OKC,OKC vs. GSW,01/30/2023,L,31,19,8,14,57.1,1,3,33.3,2,2,100,1,3,4,2,1,1,1,1,-5,31.8
Aaron Wiggins,OKC,OKC vs. GSW,01/30/2023,L,23,3,1,2,50.0,1,1,100,0,0,-,1,1,2,0,0,0,0,1,-8,5.4
Josh Giddey,OKC,OKC vs. GSW,01/30/2023,L,29,21,9,18,50.0,1,3,33.3,2,4,50.0,2,6,8,6,3,0,5,2,-7,43.6
Tre Mann,OKC,OKC vs. GSW,01/30/2023,L,13,5,2,4,50.0,1,2,50.0,0,0,-,0,1,1,0,1,0,2,2,-3,7.2
Anthony Lamb,GSW,GSW @ OKC,01/30/2023,W,11,5,2,2,100,1,1,100,0,0,-,0,3,3,1,0,0,1,2,6,9.1
Ish Wainright,PHX,PHX vs. TOR,01/30/2023,W,20,7,3,4,75.0,1,2,50.0,0,0,-,0,3,3,3,3,0,0,1,3,24.1
Scottie Barnes,TOR,TOR @ PHX,01/30/2023,L,36,16,6,14,42.9,0,4,0.0,4,4,100,4,3,7,5,2,1,4,2,-8,36.9
Saben Lee,PHX,PHX vs. TOR,01/30/2023,W,8,2,1,1,100,0,0,-,0,0,-,1,0,1,2,0,0,1,0,2,5.2
Malachi Flynn,TOR,TOR @ PHX,01/30/2023,L,7,6,2,5,40.0,2,5,40.0,0,0,-,2,0,2,1,0,0,0,0,-5,9.9
Jock Landale,PHX,PHX vs. TOR,01/30/2023,W,9,4,2,3,66.7,0,1,0.0,0,0,-,0,0,0,0,1,0,1,0,4,6.0
Chris Boucher,TOR,TOR @ PHX,01/30/2023,L,24,5,1,3,33.3,1,1,100,2,2,100,3,8,11,1,0,1,0,2,-7,22.7
Juancho Hernangomez,TOR,TOR @ PHX,01/30/2023,L,7,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,1,-8,3.0
Damion Lee,PHX,PHX vs. TOR,01/30/2023,W,19,11,4,9,44.4,2,6,33.3,1,2,50.0,1,1,2,1,1,1,0,1,10,20.9
Dario Saric,PHX,PHX vs. TOR,01/30/2023,W,14,11,4,6,66.7,0,1,0.0,3,4,75.0,1,2,3,0,0,0,0,2,0,14.6
Thaddeus Young,TOR,TOR @ PHX,01/30/2023,L,14,4,2,3,66.7,0,0,-,0,0,-,1,1,2,0,3,0,2,1,0,13.4
Christian Koloko,TOR,TOR @ PHX,01/30/2023,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3,0.0
Precious Achiuwa,TOR,TOR @ PHX,01/30/2023,L,34,11,5,9,55.6,0,1,0.0,1,2,50.0,5,7,12,1,1,1,1,3,-6,31.9
Cameron Johnson,PHX,PHX vs. TOR,01/30/2023,W,26,4,1,9,11.1,1,6,16.7,1,2,50.0,0,3,3,0,2,0,0,1,6,13.6
Deandre Ayton,PHX,PHX vs. TOR,01/30/2023,W,31,22,9,17,52.9,0,0,-,4,4,100,5,8,13,2,0,0,1,2,1,39.6
Gary Trent Jr.,TOR,TOR @ PHX,01/30/2023,L,37,21,8,19,42.1,3,10,30.0,2,2,100,0,3,3,1,1,0,0,0,-4,29.1
Josh Okogie,PHX,PHX vs. TOR,01/30/2023,W,6,3,1,2,50.0,0,0,-,1,2,50.0,1,0,1,1,0,0,1,2,2,4.7
Mikal Bridges,PHX,PHX vs. TOR,01/30/2023,W,39,29,12,19,63.2,3,4,75.0,2,2,100,0,3,3,6,3,1,2,1,4,51.6
Torrey Craig,PHX,PHX vs. TOR,01/30/2023,W,26,2,1,5,20.0,0,1,0.0,0,0,-,3,5,8,4,0,0,2,3,4,15.6
Fred VanVleet,TOR,TOR @ PHX,01/30/2023,L,39,24,9,19,47.4,2,8,25.0,4,5,80.0,0,4,4,9,1,1,3,6,0,45.3
Pascal Siakam,TOR,TOR @ PHX,01/30/2023,L,38,19,7,17,41.2,1,4,25.0,4,4,100,1,2,3,1,0,0,3,4,1,21.1
Bismack Biyombo,PHX,PHX vs. TOR,01/30/2023,W,7,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,0,1,0,1,0.2
Chris Paul,PHX,PHX vs. TOR,01/30/2023,W,35,19,5,11,45.5,4,7,57.1,5,5,100,0,4,4,9,0,2,3,3,3,40.3
Isaiah Livers,DET,DET @ DAL,01/30/2023,L,29,9,2,5,40.0,2,4,50.0,3,4,75.0,0,1,1,0,1,1,0,4,-7,16.2
Isaiah Stewart,DET,DET @ DAL,01/30/2023,L,20,7,2,5,40.0,0,0,-,3,5,60.0,2,3,5,0,1,1,1,3,-9,18.0
Josh Green,DAL,DAL vs. DET,01/30/2023,W,29,8,3,4,75.0,1,2,50.0,1,2,50.0,0,2,2,3,1,1,1,2,17,19.9
Killian Hayes,DET,DET @ DAL,01/30/2023,L,29,8,3,16,18.8,2,10,20.0,0,0,-,0,3,3,7,2,0,1,6,-5,27.1
Kevin Knox II,DET,DET @ DAL,01/30/2023,L,15,4,2,3,66.7,0,1,0.0,0,0,-,2,4,6,0,0,1,3,3,-12,11.2
Dorian Finney-Smith,DAL,DAL vs. DET,01/30/2023,W,35,6,2,5,40.0,0,1,0.0,2,2,100,2,5,7,2,0,0,0,2,7,17.4
Dwight Powell,DAL,DAL vs. DET,01/30/2023,W,27,4,1,4,25.0,0,0,-,2,2,100,6,2,8,1,1,0,1,4,8,17.1
Spencer Dinwiddie,DAL,DAL vs. DET,01/30/2023,W,32,12,5,16,31.3,0,6,0.0,2,4,50.0,0,3,3,2,0,0,0,2,-4,18.6
Stephen Curry,GSW,GSW @ OKC,01/30/2023,W,37,38,12,20,60.0,8,14,57.1,6,6,100,1,7,8,12,0,1,4,0,17,64.6
Mike Muscala,OKC,OKC vs. GSW,01/30/2023,L,14,8,2,3,66.7,2,2,100,2,2,100,0,2,2,1,1,0,0,2,-11,14.9
Kevon Looney,GSW,GSW @ OKC,01/30/2023,W,23,8,3,5,60.0,0,0,-,2,2,100,4,2,6,0,0,1,0,1,-1,18.2
Shai Gilgeous-Alexander,OKC,OKC vs. GSW,01/30/2023,L,37,31,10,24,41.7,1,2,50.0,10,10,100,0,4,4,7,0,3,5,3,-15,50.3
Kenrich Williams,OKC,OKC vs. GSW,01/30/2023,L,33,7,3,9,33.3,0,2,0.0,1,2,50.0,2,6,8,2,3,0,2,1,-1,26.6
Darius Bazley,OKC,OKC vs. GSW,01/30/2023,L,10,2,1,1,100,0,0,-,0,0,-,0,2,2,2,0,0,1,1,0,6.4
Jonathan Kuminga,GSW,GSW @ OKC,01/30/2023,W,12,4,2,5,40.0,0,2,0.0,0,0,-,0,3,3,1,0,0,0,3,2,9.1
Gary Payton II,POR,POR vs. ATL,01/30/2023,W,14,4,2,3,66.7,0,0,-,0,0,-,0,3,3,1,1,0,1,2,6,11.1
Bogdan Bogdanovic,ATL,ATL @ POR,01/30/2023,L,32,23,7,16,43.8,4,10,40.0,5,7,71.4,0,4,4,7,1,0,1,2,-2,40.3
Jalen Duren,DET,DET @ DAL,01/30/2023,L,28,9,4,4,100,0,0,-,1,2,50.0,3,1,4,1,1,3,1,2,3,26.3
Jaden Ivey,DET,DET @ DAL,01/30/2023,L,21,14,5,8,62.5,0,2,0.0,4,7,57.1,0,2,2,3,0,0,2,6,4,18.9
Jaden Hardy,DAL,DAL vs. DET,01/30/2023,W,6,3,1,3,33.3,0,0,-,1,1,100,0,2,2,0,1,0,1,0,-6,7.4
Saddiq Bey,DET,DET @ DAL,01/30/2023,L,32,18,5,15,33.3,5,11,45.5,3,4,75.0,0,5,5,2,3,0,1,3,-3,35.0
Luka Doncic,DAL,DAL vs. DET,01/30/2023,W,36,53,17,24,70.8,5,11,45.5,14,18,77.8,0,8,8,5,2,0,4,2,8,72.1
Tim Hardaway Jr.,DAL,DAL vs. DET,01/30/2023,W,29,8,3,10,30.0,1,6,16.7,1,3,33.3,0,4,4,1,1,0,1,4,-9,16.3
Davis Bertans,DAL,DAL vs. DET,01/30/2023,W,8,0,0,3,0.0,0,3,0.0,0,0,-,0,0,0,0,0,0,0,1,5,0.0
Alec Burks,DET,DET @ DAL,01/30/2023,L,30,7,3,8,37.5,1,4,25.0,0,0,-,1,8,9,3,1,0,1,1,0,24.3
JaVale McGee,DAL,DAL vs. DET,01/30/2023,W,10,8,4,5,80.0,0,0,-,0,1,0.0,1,2,3,0,0,0,2,1,-11,9.6
P.J. Tucker,PHI,PHI vs. ORL,01/30/2023,L,28,0,0,1,0.0,0,0,-,0,0,-,2,2,4,2,0,1,0,3,2,10.8
James Harden,PHI,PHI vs. ORL,01/30/2023,L,35,17,5,14,35.7,3,9,33.3,4,4,100,0,8,8,6,0,0,2,2,-19,33.6
Tobias Harris,PHI,PHI vs. ORL,01/30/2023,L,33,17,7,15,46.7,1,2,50.0,2,2,100,2,4,6,1,0,0,2,2,-11,23.7
Gary Harris,ORL,ORL @ PHI,01/30/2023,W,29,9,3,7,42.9,3,7,42.9,0,0,-,1,1,2,2,1,1,2,2,5,18.4
Mo Bamba,ORL,ORL @ PHI,01/30/2023,W,6,5,2,2,100,1,1,100,0,0,-,0,1,1,0,1,0,0,1,11,9.2
Wendell Carter Jr.,ORL,ORL @ PHI,01/30/2023,W,21,12,5,11,45.5,1,4,25.0,1,2,50.0,4,5,9,2,0,0,0,3,-2,25.8
De'Anthony Melton,PHI,PHI vs. ORL,01/30/2023,L,21,8,2,6,33.3,1,3,33.3,3,4,75.0,1,6,7,2,2,0,3,2,10,22.4
Jalen Suggs,ORL,ORL @ PHI,01/30/2023,W,20,4,1,5,20.0,0,1,0.0,2,2,100,1,3,4,1,0,1,0,3,4,13.3
Franz Wagner,ORL,ORL @ PHI,01/30/2023,W,38,19,7,16,43.8,2,4,50.0,3,6,50.0,5,1,6,3,2,0,1,4,7,35.7
Tyrese Maxey,PHI,PHI vs. ORL,01/30/2023,L,28,8,4,9,44.4,0,4,0.0,0,0,-,0,1,1,2,0,0,1,4,-17,11.2
Cole Anthony,ORL,ORL @ PHI,01/30/2023,W,16,5,2,7,28.6,1,3,33.3,0,0,-,0,5,5,2,0,1,2,1,-2,15.0
Matisse Thybulle,PHI,PHI vs. ORL,01/30/2023,L,11,10,3,5,60.0,2,3,66.7,2,2,100,0,1,1,2,2,0,0,0,6,20.2
Moritz Wagner,ORL,ORL @ PHI,01/30/2023,W,22,22,6,11,54.5,0,4,0.0,10,10,100,2,4,6,0,0,1,0,1,1,32.2
Shake Milton,PHI,PHI vs. ORL,01/30/2023,L,17,5,2,5,40.0,1,2,50.0,0,0,-,1,1,2,3,0,0,3,2,3,8.9
Jonathan Isaac,ORL,ORL @ PHI,01/30/2023,W,10,2,1,2,50.0,0,0,-,0,0,-,1,2,3,0,1,0,0,0,1,8.6
Georges Niang,PHI,PHI vs. ORL,01/30/2023,L,20,6,2,4,50.0,2,4,50.0,0,0,-,0,4,4,4,1,0,1,3,-14,18.8
Montrezl Harrell,PHI,PHI vs. ORL,01/30/2023,L,14,8,4,6,66.7,0,0,-,0,0,-,1,0,1,1,1,0,1,2,2,12.7
Paolo Banchero,ORL,ORL @ PHI,01/30/2023,W,37,29,11,22,50.0,3,5,60.0,4,5,80.0,0,9,9,3,1,1,2,0,15,48.3
Markelle Fultz,ORL,ORL @ PHI,01/30/2023,W,32,12,4,14,28.6,0,0,-,4,5,80.0,1,1,2,10,4,0,0,1,12,41.4
Joel Embiid,PHI,PHI vs. ORL,01/30/2023,L,33,30,11,20,55.0,1,3,33.3,7,11,63.6,1,10,11,5,2,2,6,5,-11,56.7
Paul Reed,PHI,PHI vs. ORL,01/30/2023,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1,0.0
Bojan Bogdanovic,DET,DET @ DAL,01/30/2023,L,36,29,10,15,66.7,4,7,57.1,5,5,100,1,4,5,2,0,0,4,3,-1,34.0
Reggie Bullock Jr.,DAL,DAL vs. DET,01/30/2023,W,29,9,3,5,60.0,3,5,60.0,0,0,-,0,3,3,3,0,0,0,0,15,17.1
Jerami Grant,POR,POR vs. ATL,01/30/2023,W,35,22,8,17,47.1,4,9,44.4,2,2,100,0,2,2,1,0,2,2,3,-3,29.9
Clint Capela,ATL,ATL @ POR,01/30/2023,L,29,10,4,11,36.4,0,0,-,2,2,100,10,5,15,3,0,0,0,1,-2,32.5
Damian Lillard,POR,POR vs. ATL,01/30/2023,W,38,42,10,21,47.6,5,12,41.7,17,17,100,1,1,2,6,0,0,0,3,6,53.4
De'Andre Hunter,ATL,ATL @ POR,01/30/2023,L,38,10,3,14,21.4,0,4,0.0,4,4,100,0,2,2,1,1,0,2,4,-4,14.9
Anfernee Simons,POR,POR vs. ATL,01/30/2023,W,33,21,8,12,66.7,5,8,62.5,0,0,-,0,1,1,7,0,1,1,1,-2,34.7
Aaron Holiday,ATL,ATL @ POR,01/30/2023,L,15,3,1,2,50.0,1,2,50.0,0,0,-,0,0,0,1,0,0,1,1,-2,3.5
Josh Hart,POR,POR vs. ATL,01/30/2023,W,35,9,4,6,66.7,0,2,0.0,1,2,50.0,2,10,12,5,0,1,0,4,-5,33.9
Jusuf Nurkic,POR,POR vs. ATL,01/30/2023,W,26,12,5,7,71.4,2,3,66.7,0,1,0.0,0,5,5,1,1,1,2,2,5,23.5
Moses Brown,LAC,LAC @ CLE,01/29/2023,L,26,13,5,7,71.4,0,0,-,3,3,100,5,11,16,0,0,0,1,1,-2,31.2
Amir Coffey,LAC,LAC @ CLE,01/29/2023,L,38,18,5,13,38.5,0,2,0.0,8,9,88.9,0,4,4,2,1,0,0,6,-21,28.8
T.J. McConnell,IND,IND @ MEM,01/29/2023,L,23,0,0,5,0.0,0,0,-,0,0,-,1,2,3,7,0,0,5,1,-13,9.1
Myles Turner,IND,IND @ MEM,01/29/2023,L,27,15,5,9,55.6,2,4,50.0,3,4,75.0,0,4,4,1,0,1,2,5,-18,22.3
Buddy Hield,IND,IND @ MEM,01/29/2023,L,34,3,1,4,25.0,1,4,25.0,0,0,-,0,4,4,4,1,0,4,3,-10,12.8
Dillon Brooks,MEM,MEM vs. IND,01/29/2023,W,31,5,2,11,18.2,1,7,14.3,0,0,-,0,1,1,3,1,0,3,4,1,10.7
Aaron Nesmith,IND,IND @ MEM,01/29/2023,L,32,16,4,8,50.0,1,5,20.0,7,7,100,0,5,5,0,1,0,0,4,-12,25.0
Xavier Tillman,MEM,MEM vs. IND,01/29/2023,W,25,9,4,7,57.1,0,0,-,1,2,50.0,8,3,11,2,0,0,0,1,-1,25.2
Ziaire Williams,MEM,MEM vs. IND,01/29/2023,W,20,7,3,6,50.0,1,3,33.3,0,0,-,0,2,2,0,0,0,0,1,9,9.4
Santi Aldama,MEM,MEM vs. IND,01/29/2023,W,15,2,0,1,0.0,0,1,0.0,2,2,100,1,2,3,2,1,0,0,1,4,11.6
Jake LaRavia,MEM,MEM vs. IND,01/29/2023,W,5,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,1,-2,0.0
Oshae Brissett,IND,IND @ MEM,01/29/2023,L,18,5,2,3,66.7,1,2,50.0,0,0,-,2,2,4,0,1,0,0,2,2,12.8
Cedi Osman,CLE,CLE vs. LAC,01/29/2023,W,22,29,11,13,84.6,7,7,100,0,0,-,0,2,2,2,2,1,0,0,-8,43.4
Ricky Rubio,CLE,CLE vs. LAC,01/29/2023,W,19,3,1,5,20.0,1,3,33.3,0,0,-,0,3,3,4,1,0,0,1,-10,15.6
Robin Lopez,CLE,CLE vs. LAC,01/29/2023,W,10,2,1,1,100,0,0,-,0,0,-,0,2,2,2,0,1,2,5,-8,8.4
Evan Mobley,CLE,CLE vs. LAC,01/29/2023,W,27,9,4,9,44.4,1,1,100,0,0,-,0,9,9,3,1,3,0,4,36,36.3
Isaac Okoro,CLE,CLE vs. LAC,01/29/2023,W,18,8,2,5,40.0,1,4,25.0,3,3,100,1,1,2,0,0,1,0,3,14,13.4
Dean Wade,CLE,CLE vs. LAC,01/29/2023,W,27,8,2,5,40.0,1,4,25.0,3,5,60.0,0,4,4,1,1,1,1,1,14,19.3
Darius Garland,CLE,CLE vs. LAC,01/29/2023,W,23,16,5,7,71.4,2,3,66.7,4,4,100,0,2,2,10,0,0,1,0,27,32.4
Terance Mann,LAC,LAC @ CLE,01/29/2023,L,20,4,2,8,25.0,0,2,0.0,0,0,-,1,1,2,2,0,0,1,1,-17,8.4
Jarrett Allen,CLE,CLE vs. LAC,01/29/2023,W,26,15,6,10,60.0,1,1,100,2,3,66.7,2,6,8,3,2,0,5,2,27,30.1
Luke Kennard,LAC,LAC @ CLE,01/29/2023,L,10,2,1,4,25.0,0,2,0.0,0,0,-,0,2,2,1,1,0,1,0,3,7.9
Donovan Mitchell,CLE,CLE vs. LAC,01/29/2023,W,20,11,5,9,55.6,1,3,33.3,0,0,-,0,0,0,3,1,0,0,2,36,18.5
Tyus Jones,MEM,MEM vs. IND,01/29/2023,W,30,10,4,10,40.0,2,7,28.6,0,0,-,0,1,1,4,4,0,0,0,-3,29.2
Jaren Jackson Jr.,MEM,MEM vs. IND,01/29/2023,W,38,28,12,19,63.2,3,8,37.5,1,2,50.0,2,6,8,1,1,5,1,4,19,56.1
Andrew Nembhard,IND,IND @ MEM,01/29/2023,L,28,12,5,13,38.5,1,7,14.3,1,1,100,2,1,3,3,0,0,3,1,-5,17.1
Ja Morant,MEM,MEM vs. IND,01/29/2023,W,42,27,9,21,42.9,1,6,16.7,8,9,88.9,2,8,10,15,2,1,2,3,20,68.5
Brandon Clarke,MEM,MEM vs. IND,01/29/2023,W,18,13,5,5,100,0,0,-,3,5,60.0,0,2,2,2,1,2,1,5,2,26.4
Chris Duarte,IND,IND @ MEM,01/29/2023,L,26,9,4,7,57.1,1,4,25.0,0,0,-,1,2,3,2,0,2,1,2,-5,20.6
Nicolas Batum,LAC,LAC @ CLE,01/29/2023,L,7,0,0,3,0.0,0,3,0.0,0,0,-,1,2,3,0,0,0,0,0,-16,3.6
Raul Neto,CLE,CLE vs. LAC,01/29/2023,W,8,4,1,1,100,0,0,-,2,2,100,0,1,1,3,0,0,0,0,0,9.7
Norman Powell,LAC,LAC @ CLE,01/29/2023,L,16,11,4,10,40.0,0,2,0.0,3,4,75.0,1,1,2,0,1,0,1,3,-16,15.4
Ivica Zubac,LAC,LAC @ CLE,01/29/2023,L,22,2,0,5,0.0,0,0,-,2,2,100,2,5,7,0,0,0,1,1,-29,9.4
Isaiah Jackson,IND,IND @ MEM,01/29/2023,L,21,13,6,10,60.0,0,0,-,1,1,100,1,3,4,1,0,3,0,4,6,28.3
Bennedict Mathurin,IND,IND @ MEM,01/29/2023,L,31,27,9,20,45.0,2,6,33.3,7,8,87.5,4,4,8,3,1,0,2,0,-5,42.1
David Roddy,MEM,MEM vs. IND,01/29/2023,W,16,11,4,7,57.1,1,3,33.3,2,2,100,2,1,3,0,0,0,0,1,11,14.6
Lamar Stevens,CLE,CLE vs. LAC,01/29/2023,W,12,5,2,3,66.7,1,1,100,0,0,-,0,0,0,1,0,0,0,2,-9,6.5
Brandon Boston Jr.,LAC,LAC @ CLE,01/29/2023,L,34,24,9,19,47.4,1,3,33.3,5,6,83.3,0,1,1,3,1,0,3,5,-10,29.7
Sandro Mamukelashvili,MIL,MIL vs. NOP,01/29/2023,W,3,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4,2.0
MarJon Beauchamp,MIL,MIL vs. NOP,01/29/2023,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
Jordan Nwora,MIL,MIL vs. NOP,01/29/2023,W,14,5,2,3,66.7,1,1,100,0,0,-,3,3,6,1,0,1,0,1,2,16.7
Wesley Matthews,MIL,MIL vs. NOP,01/29/2023,W,20,8,3,6,50.0,2,4,50.0,0,0,-,1,8,9,0,0,0,0,0,31,18.8
Mark Williams,CHA,CHA vs. MIA,01/29/2023,W,20,7,2,2,100,0,0,-,3,3,100,0,3,3,1,2,1,1,2,9,20.1
JT Thor,CHA,CHA vs. MIA,01/29/2023,W,12,2,1,2,50.0,0,0,-,0,0,-,1,1,2,0,1,0,0,2,1,7.4
Max Strus,MIA,MIA @ CHA,01/29/2023,L,17,10,4,8,50.0,1,5,20.0,1,1,100,1,1,2,1,0,0,1,2,-14,12.9
Gabe Vincent,MIA,MIA @ CHA,01/29/2023,L,18,8,3,7,42.9,1,4,25.0,1,1,100,0,2,2,1,1,0,1,2,-16,13.9
Caleb Martin,MIA,MIA @ CHA,01/29/2023,L,27,8,3,4,75.0,0,1,0.0,2,4,50.0,0,6,6,3,1,0,1,3,-7,21.7
Dennis Smith Jr.,CHA,CHA vs. MIA,01/29/2023,W,20,4,1,5,20.0,0,1,0.0,2,2,100,2,1,3,1,1,0,2,1,19,10.1
Gordon Hayward,CHA,CHA vs. MIA,01/29/2023,W,26,20,7,7,100,3,3,100,3,3,100,2,3,5,2,0,0,0,0,2,29.0
Orlando Robinson,MIA,MIA @ CHA,01/29/2023,L,12,2,0,1,0.0,0,0,-,2,2,100,2,1,3,0,1,0,1,1,-10,7.6
LaMelo Ball,CHA,CHA vs. MIA,01/29/2023,W,36,19,7,17,41.2,4,13,30.8,1,1,100,0,7,7,7,1,1,7,4,-8,36.9
